Nodo;Valor
YDL175C;5.3358e-07
YDL179W;0
YDL185W;2.76032e-06
YDL188C;3.7164e-06
YDL190C;1.364e-06
YDL192W;6.87578e-07
YDL193W;6.4731e-08
YDL195W;5.96923e-07
YDL200C;1.31717e-06
YDL203C;0
YDL204W;0
YDL208W;6.97076e-07
YDL209C;8.21924e-09
YDL215C;0
YDL216C;1.32448e-06
YDL219W;0
YDL220C;3.65437e-07
YDL225W;7.98741e-07
YDL226C;0
YDL234C;0
YDL235C;0
YDR001C;0
YDR002W;1.28361e-08
YDR005C;0
YDR006C;0
YDR009W;0
YDR017C;0
YDR021W;1.88753e-08
YDR022C;0
YDR023W;1.59995e-07
YDR027C;0
YDR028C;2.25237e-07
YDR030C;1.68445e-08
YDR032C;2.38668e-07
YDR036C;1.85981e-07
YDR037W;3.67011e-07
YDR041W;0
YDR044W;0
YDR045C;0
YDR049W;4.89121e-09
YDR050C;0
YDR060W;1.62297e-06
YDR062W;1.50705e-06
YDR069C;2.9447e-07
YDR071C;2.06892e-07
YDR074W;1.1486e-08
YDR075W;3.97706e-07
YDR076W;5.28186e-09
YDR080W;6.62779e-07
YDR085C;0
YDR087C;5.77815e-08
YDR088C;0
YDR091C;1.08866e-08
YDR092W;6.11046e-07
YDR097C;1.48256e-06
YDR098C;1.65652e-07
YDR099W;9.19071e-07
YDR101C;4.01558e-07
YDR102C;0
YDR106W;0
YDR108W;0
YDR111C;0
YDR113C;0
YDR115W;0
YDR116C;2.54206e-08
YDR121W;4.0984e-08
YDR122W;0
YDR127W;7.91329e-07
YDR128W;1.35383e-06
YDR129C;5.62339e-08
YDR130C;0
YDR131C;1.34827e-07
YDR137W;0
YDR138W;5.08882e-07
YDR139C;0
YDR140W;0
YDR141C;0
YDR142C;8.80109e-07
YDR143C;5.56242e-07
YDR145W;4.81467e-09
YDR146C;1.10576e-06
YDR148C;2.86319e-07
YDR150W;1.38118e-08
YDR152W;0
YDR155C;2.57356e-06
YDR158W;1.4532e-08
YDR162C;0
YDR164C;9.65936e-08
YDR166C;0
YDR167W;3.84558e-07
YDR168W;0
YDR169C;0
YDR170C;2.06071e-06
YDR170W-A;6.39369e-09
YDR171W;5.02135e-07
YDR172W;8.68454e-07
YDR174W;2.13703e-08
YDR175C;0
YDR176W;0
YDR177W;0
YDR179C;0
YDR186C;0
YDR188W;6.70197e-07
YDR189W;1.65204e-07
YDR190C;1.21152e-06
YDR194C;6.559e-08
YDR195W;4.39471e-08
YDR196C;0
YDR198C;0
YDR200C;5.05295e-07
YDR207C;0
YDR211W;2.16467e-07
YDR212W;9.13964e-07
YDR214W;3.14914e-07
YDR216W;1.23398e-07
YDR217C;0
YDR219C;9.6526e-08
YDR224C;6.60125e-07
YDR225W;1.74322e-06
YDR226W;4.61666e-07
YDR227W;1.69958e-07
YDR228C;2.19116e-08
YDR229W;0
YDR233C;0
YDR235W;4.4592e-09
YDR237W;1.35392e-08
YDR238C;2.26725e-07
YDR239C;0
YDR240C;8.5121e-09
YDR243C;4.73905e-07
YDR245W;0
YDR246W;0
YDR247W;1.17694e-06
YDR254W;0
YDR255C;0
YDR260C;9.01387e-07
YDR266C;2.42748e-08
YDR267C;6.95168e-07
YDR268W;0
YDR272W;0
YDR279W;3.41156e-09
YDR280W;9.98797e-07
YDR283C;3.79294e-07
YDR289C;0
YDR292C;0
YDR293C;3.27091e-08
YDR295C;0
YDR296W;7.77638e-09
YDR298C;0
YDR299W;2.75473e-08
YDR300C;3.73838e-07
YDR301W;2.60699e-07
YDR303C;0
YDR306C;1.14397e-07
YDR308C;3.76312e-10
YDR310C;0
YDR311W;4.04684e-07
YDR312W;0
YDR313C;0
YDR314C;0
YDR316W;6.90067e-07
YDR318W;0
YDR322W;5.81526e-08
YDR324C;1.43223e-07
YDR326C;0
YDR328C;2.29663e-06
YDR331W;0
YDR335W;0
YDR337W;2.15457e-07
YDR339C;3.31224e-07
YDR341C;4.52946e-09
YDR342C;3.76514e-07
YDR343C;7.10293e-07
YDR347W;0
YDR348C;0
YDR350C;0
YDR353W;4.05892e-07
YDR356W;0
YDR359C;8.38759e-08
YDR361C;5.33443e-09
YDR362C;0
YDR364C;3.10621e-09
YDR365C;1.3345e-06
YDR369C;4.55172e-07
YDR372C;0
YDR373W;0
YDR378C;1.2501e-08
YDR379W;0
YDR381W;7.68377e-07
YDR382W;5.50638e-08
YDR383C;0
YDR386W;3.23324e-06
YDR388W;3.65754e-06
YDR390C;0
YDR394W;3.20279e-06
YDR395W;1.98844e-08
YDR398W;5.52211e-07
YDR404C;6.0645e-07
YDR405W;3.81364e-09
YDR407C;1.65523e-07
YDR412W;0
YDR416W;5.47289e-08
YDR419W;0
YDR422C;0
YDR424C;0
YDR427W;2.75151e-07
YDR429C;4.53441e-08
YDR430C;8.45264e-08
YDR432W;3.08778e-07
YDR436W;3.40199e-07
YDR441C;0
YDR443C;1.2597e-09
YDR448W;5.19168e-08
YDR449C;5.1849e-08
YDR453C;2.99016e-08
YDR454C;0
YDR457W;0
YDR460W;0
YDR462W;8.62924e-09
YDR465C;0
YDR468C;0
YDR469W;0
YDR472W;0
YDR473C;9.29376e-10
YDR477W;1.28843e-06
YDR480W;0
YDR482C;0
YDR484W;3.31396e-07
YDR487C;0
YDR488C;7.13953e-07
YDR490C;1.53594e-08
YDR496C;2.537e-07
YDR499W;4.62259e-07
YDR502C;0
YDR507C;1.01909e-07
YDR510W;0
YDR516C;0
YDR517W;0
YDR523C;1.37005e-06
YDR529C;0
YEL002C;3.72764e-07
YEL012W;0
YEL013W;8.33799e-09
YEL015W;0
YEL018W;0
YEL021W;0
YEL022W;2.99843e-09
YEL023C;0
YEL024W;0
YEL026W;0
YEL030W;9.66255e-07
YEL031W;5.6775e-09
YEL032W;0
YEL034W;7.67563e-07
YEL036C;0
YEL037C;1.34526e-06
YEL046C;0
YEL050C;0
YEL051W;5.90908e-07
YEL053C;0
YEL055C;3.72693e-08
YEL056W;4.0121e-07
YEL058W;0
YEL060C;7.63312e-07
YEL061C;0
YEL062W;0
YEL064C;0
YEL071W;6.21612e-09
YER002W;0
YER003C;0
YER006W;3.39766e-07
YER007C-A;4.80784e-08
YER007W;0
YER008C;1.20317e-07
YER009W;0
YER012W;8.83346e-07
YER013W;0
YER015W;0
YER016W;0
YER017C;2.22476e-08
YER018C;0
YER020W;1.69597e-07
YER021W;1.34081e-07
YER022W;1.2597e-09
YER023W;0
YER025W;8.82814e-07
YER027C;4.30073e-08
YER029C;1.15502e-07
YER030W;0
YER031C;1.56659e-08
YER036C;6.73271e-08
YER041W;2.26286e-08
YER043C;3.82087e-07
YER047C;0
YER049W;0
YER052C;7.19709e-08
YER054C;1.0446e-07
YER057C;0
YER059W;0
YER062C;1.38739e-08
YER065C;0
YER066C-A;8.1686e-08
YER067W;0
YER068W;0
YER070W;1.30839e-08
YER071C;0
YER073W;0
YER075C;9.05834e-09
YER077C;1.27544e-09
YER078C;5.95256e-09
YER081W;3.52808e-10
YER082C;3.49158e-06
YER083C;0
YER084W;0
YER086W;1.13528e-07
YER088C;0
YER089C;0
YER090W;6.8753e-09
YER091C;0
YER092W;0
YER093C;0
YER094C;1.4537e-09
YER095W;1.29711e-06
YER098W;0
YER099C;0
YER100W;7.78647e-07
YER103W;2.30812e-08
YER107C;0
YER110C;1.03906e-06
YER111C;0
YER112W;3.16449e-07
YER114C;1.40753e-07
YER117W;1.89964e-07
YER120W;1.7428e-06
YER122C;1.27164e-09
YER123W;0
YER125W;1.65494e-06
YER126C;2.28787e-07
YER127W;4.97627e-10
YER129W;0
YER132C;0
YER133W;5.55249e-06
YER136W;1.10066e-06
YER138C;4.97617e-08
YER139C;0
YER142C;1.03133e-06
YER146W;2.14628e-08
YER147C;0
YER148W;2.56767e-07
YER155C;6.78466e-07
YER156C;0
YER157W;0
YER160C;1.41829e-08
YER161C;1.24304e-06
YER162C;1.03027e-08
YER164W;2.07823e-07
YER165W;0
YER167W;0
YER168C;0
YER171W;3.31147e-06
YER172C;0
YER173W;5.02797e-07
YER174C;1.65652e-07
YER177W;3.45806e-06
YER178W;6.13176e-08
YER179W;4.09085e-07
YER182W;0
YFL002C;0
YFL003C;0
YFL005W;6.28606e-09
YFL006W;6.47703e-09
YFL007W;2.35507e-08
YFL008W;4.30188e-08
YFL009W;0
YFL013C;0
YFL014W;0
YFL016C;5.95448e-09
YFL017W-A;1.71028e-06
YFL018C;2.03278e-07
YFL022C;3.44408e-07
YFL024C;6.55362e-07
YFL030W;9.53653e-09
YFL033C;5.43358e-09
YFL034C-B;0
YFL034W;1.13589e-08
YFL036W;0
YFL038C;1.51774e-07
YFL039C;6.03941e-07
YFL041W;0
YFL042C;0
YFL045C;6.88747e-07
YFL049W;0
YFL053W;0
YFR001W;1.24374e-08
YFR002W;0
YFR003C;2.82858e-08
YFR004W;1.52994e-07
YFR006W;0
YFR008W;0
YFR009W;6.74393e-08
YFR010W;2.48296e-08
YFR011C;4.60031e-09
YFR013W;3.19747e-09
YFR014C;1.70155e-07
YFR015C;2.38256e-08
YFR016C;6.67226e-07
YFR017C;0
YFR019W;2.33448e-08
YFR021W;4.9404e-07
YFR024C;0
YFR024C-A;1.7566e-06
YFR028C;2.68251e-06
YFR030W;6.8135e-09
YFR031C-A;8.64429e-07
YFR037C;1.04717e-07
YFR039C;0
YFR040W;4.17416e-07
YFR044C;3.26777e-08
YFR049W;0
YFR050C;6.06516e-09
YFR051C;4.50662e-07
YFR052W;3.26466e-07
YGL001C;0
YGL003C;1.55371e-07
YGL004C;2.86702e-07
YGL006W;0
YGL008C;3.42881e-07
YGL009C;0
YGL011C;6.68155e-07
YGL016W;0
YGL017W;0
YGL019W;1.00427e-06
YGL020C;0
YGL022W;0
YGL023C;0
YGL025C;1.2597e-09
YGL026C;3.72169e-08
YGL035C;1.10836e-09
YGL036W;5.20708e-08
YGL044C;2.70014e-08
YGL048C;1.29392e-07
YGL049C;3.94368e-07
YGL058W;9.45856e-08
YGL060W;0
YGL062W;4.34667e-08
YGL064C;0
YGL066W;0
YGL068W;1.40753e-08
YGL070C;2.0825e-07
YGL081W;4.32604e-07
YGL087C;8.87169e-08
YGL090W;2.60389e-07
YGL091C;0
YGL092W;0
YGL094C;0
YGL095C;1.1601e-06
YGL097W;0
YGL099W;1.04247e-07
YGL100W;1.1055e-06
YGL104C;0
YGL105W;6.82453e-08
YGL106W;1.72346e-08
YGL111W;3.90392e-08
YGL112C;1.73656e-06
YGL115W;1.3743e-06
YGL116W;3.94143e-07
YGL117W;0
YGL120C;1.24177e-06
YGL121C;9.35064e-08
YGL122C;0
YGL128C;3.03497e-10
YGL129C;0
YGL130W;1.7052e-06
YGL131C;2.54991e-08
YGL133W;1.54017e-07
YGL141W;1.67071e-08
YGL142C;0
YGL146C;7.94151e-09
YGL150C;5.75977e-09
YGL151W;1.00431e-07
YGL154C;0
YGL156W;0
YGL158W;4.81228e-07
YGL163C;1.57628e-08
YGL171W;2.11849e-09
YGL174W;2.20775e-07
YGL179C;5.84333e-08
YGL187C;0
YGL190C;1.83538e-06
YGL192W;0
YGL194C;0
YGL195W;1.39902e-06
YGL197W;2.01499e-07
YGL200C;3.93067e-08
YGL201C;6.44193e-08
YGL205W;0
YGL206C;5.32123e-07
YGL207W;6.42491e-07
YGL208W;1.83593e-07
YGL210W;0
YGL213C;7.15398e-08
YGL216W;1.03152e-08
YGL220W;3.3195e-07
YGL227W;0
YGL234W;1.59751e-07
YGL236C;0
YGL237C;4.31444e-06
YGL238W;0
YGL240W;8.50245e-08
YGL241W;5.32546e-08
YGL244W;3.95106e-07
YGL245W;4.11296e-07
YGL246C;1.75375e-07
YGL251C;0
YGL252C;5.4082e-08
YGL256W;1.75899e-07
YGR001C;0
YGR002C;0
YGR005C;9.00193e-08
YGR006W;0
YGR013W;8.47574e-08
YGR016W;2.18168e-07
YGR017W;0
YGR020C;6.2337e-07
YGR030C;0
YGR033C;0
YGR040W;5.66993e-06
YGR041W;0
YGR047C;7.80061e-08
YGR048W;0
YGR052W;6.6614e-08
YGR054W;4.88536e-08
YGR061C;0
YGR063C;0
YGR066C;0
YGR067C;7.04022e-08
YGR074W;9.56428e-08
YGR075C;0
YGR076C;0
YGR078C;9.94216e-07
YGR081C;1.30158e-08
YGR083C;4.64695e-08
YGR084C;0
YGR086C;6.58544e-07
YGR087C;1.34702e-07
YGR090W;5.55537e-06
YGR091W;1.44052e-06
YGR092W;5.42747e-07
YGR094W;1.05654e-07
YGR095C;9.00739e-07
YGR098C;0
YGR100W;0
YGR102C;0
YGR103W;1.56847e-06
YGR104C;1.2597e-09
YGR111W;0
YGR113W;0
YGR116W;3.31942e-07
YGR123C;3.31293e-07
YGR128C;0
YGR130C;0
YGR132C;0
YGR134W;0
YGR135W;7.10734e-09
YGR136W;0
YGR142W;0
YGR143W;0
YGR145W;4.50561e-08
YGR150C;0
YGR154C;0
YGR155W;6.31832e-07
YGR156W;1.35296e-08
YGR158C;0
YGR159C;0
YGR161C;0
YGR162W;2.42015e-06
YGR163W;1.07461e-06
YGR165W;0
YGR166W;0
YGR167W;0
YGR170W;0
YGR173W;3.31244e-07
YGR175C;0
YGR180C;0
YGR184C;4.92127e-08
YGR186W;2.00636e-08
YGR187C;1.64687e-08
YGR192C;2.60213e-07
YGR193C;3.89285e-08
YGR194C;0
YGR195W;4.13466e-07
YGR196C;1.02822e-07
YGR198W;0
YGR200C;1.65727e-06
YGR202C;0
YGR203W;0
YGR204W;1.36296e-08
YGR205W;0
YGR207C;0
YGR209C;0
YGR210C;0
YGR211W;0
YGR215W;0
YGR218W;2.32324e-07
YGR220C;4.84714e-06
YGR223C;0
YGR232W;3.14722e-08
YGR233C;8.46046e-08
YGR234W;4.7497e-07
YGR238C;0
YGR240C;1.51344e-06
YGR245C;2.85365e-07
YGR250C;3.69797e-09
YGR252W;3.92268e-07
YGR253C;1.14467e-08
YGR254W;3.40649e-07
YGR255C;0
YGR256W;0
YGR258C;0
YGR261C;6.08059e-08
YGR262C;3.36695e-06
YGR263C;0
YGR264C;2.07373e-08
YGR266W;0
YGR267C;1.21732e-07
YGR270W;5.5224e-08
YGR274C;2.29565e-06
YGR278W;5.5613e-09
YGR279C;0
YGR280C;1.54968e-08
YGR281W;2.4196e-08
YGR282C;1.0514e-07
YGR285C;3.90803e-07
YGR292W;0
YGR296W;0
YHL002W;0
YHL004W;1.81157e-06
YHL007C;0
YHL010C;6.62681e-07
YHL011C;1.35605e-08
YHL019C;0
YHL020C;0
YHL021C;3.81838e-09
YHL025W;0
YHL030W;7.61493e-07
YHL032C;0
YHL034C;6.11061e-08
YHL035C;0
YHL038C;0
YHL039W;0
YHR001W;0
YHR004C;0
YHR005C;1.30807e-08
YHR008C;0
YHR009C;1.14347e-07
YHR011W;1.19769e-07
YHR012W;0
YHR013C;3.04948e-07
YHR014W;8.2455e-09
YHR015W;0
YHR016C;8.21311e-09
YHR018C;0
YHR019C;5.02433e-08
YHR020W;1.15313e-07
YHR023W;2.74376e-07
YHR024C;9.20289e-08
YHR027C;1.21467e-06
YHR030C;3.83652e-06
YHR033W;8.87102e-07
YHR037W;0
YHR039C-A;5.05397e-10
YHR041C;6.43421e-08
YHR043C;0
YHR044C;1.01064e-07
YHR046C;0
YHR047C;0
YHR051W;3.31667e-07
YHR052W;9.36615e-07
YHR058C;1.2597e-09
YHR059W;0
YHR060W;0
YHR062C;0
YHR064C;6.22114e-07
YHR065C;0
YHR066W;4.19254e-07
YHR069C;2.01132e-08
YHR070W;0
YHR073W;0
YHR074W;0
YHR075C;0
YHR076W;1.60371e-07
YHR081W;0
YHR082C;7.82659e-07
YHR084W;1.19747e-08
YHR085W;0
YHR086W;4.39865e-07
YHR087W;0
YHR088W;4.94444e-09
YHR089C;4.11092e-07
YHR096C;0
YHR098C;0
YHR099W;5.01345e-08
YHR102W;3.5662e-07
YHR105W;0
YHR107C;1.5848e-06
YHR108W;1.58293e-08
YHR112C;0
YHR114W;0
YHR115C;0
YHR118C;0
YHR119W;0
YHR120W;0
YHR121W;2.00521e-08
YHR122W;1.18141e-08
YHR128W;0
YHR135C;6.50901e-06
YHR137W;0
YHR143W-A;0
YHR147C;2.50168e-08
YHR148W;3.61726e-10
YHR149C;0
YHR152W;3.41549e-07
YHR154W;0
YHR156C;0
YHR158C;2.21274e-07
YHR164C;2.42367e-07
YHR165C;1.45885e-06
YHR166C;1.48431e-07
YHR167W;0
YHR169W;8.40469e-07
YHR170W;7.01856e-07
YHR171W;0
YHR172W;0
YHR174W;9.14869e-07
YHR179W;3.25937e-07
YHR183W;6.23519e-07
YHR186C;1.76877e-07
YHR187W;0
YHR188C;0
YHR191C;0
YHR193C;3.17171e-08
YHR196W;3.56076e-07
YHR197W;6.11938e-07
YHR199C;3.96333e-07
YHR200W;1.43614e-06
YHR201C;0
YHR204W;0
YHR208W;3.31206e-07
YHR214W-A;0
YHR215W;0
YHR216W;3.91288e-08
YIL007C;0
YIL009C-A;0
YIL017C;0
YIL021W;1.09353e-06
YIL026C;4.97796e-08
YIL028W;0
YIL033C;2.86643e-07
YIL034C;0
YIL037C;0
YIL038C;4.22395e-07
YIL046W;1.09148e-06
YIL050W;0
YIL053W;3.17322e-08
YIL055C;0
YIL061C;2.61131e-06
YIL062C;0
YIL063C;9.62987e-08
YIL066C;1.24255e-06
YIL068C;2.18632e-07
YIL070C;4.91932e-07
YIL071C;0
YIL074C;0
YIL076W;1.29177e-08
YIL077C;0
YIL078W;0
YIL079C;1.03776e-07
YIL084C;1.94988e-08
YIL093C;0
YIL094C;8.10645e-07
YIL095W;2.70579e-07
YIL097W;0
YIL104C;0
YIL105C;0
YIL106W;7.42034e-09
YIL108W;0
YIL110W;0
YIL112W;7.57481e-09
YIL113W;1.20753e-08
YIL115C;0
YIL124W;0
YIL125W;8.64332e-07
YIL126W;5.04852e-08
YIL128W;4.46815e-07
YIL129C;3.43914e-07
YIL131C;2.96225e-06
YIL136W;0
YIL137C;0
YIL142W;1.80666e-06
YIL143C;3.3844e-09
YIL147C;0
YIL149C;5.14331e-08
YIL156W;0
YIL159W;0
YIL177C;0
YIR001C;4.51103e-07
YIR002C;2.79697e-08
YIR003W;0
YIR005W;3.13632e-07
YIR008C;0
YIR009W;1.27148e-10
YIR012W;0
YIR031C;0
YIR032C;0
YIR033W;0
YIR034C;8.81443e-08
YIR035C;0
YJL001W;1.79261e-08
YJL002C;9.10631e-07
YJL005W;2.42225e-07
YJL006C;0
YJL008C;2.07543e-08
YJL011C;0
YJL013C;0
YJL014W;5.24633e-07
YJL017W;0
YJL020C;1.13517e-07
YJL024C;0
YJL026W;6.07793e-07
YJL029C;6.62609e-07
YJL031C;0
YJL033W;7.75507e-07
YJL041W;1.69797e-06
YJL042W;0
YJL044C;1.41926e-10
YJL045W;0
YJL047C;3.31709e-07
YJL050W;9.04539e-08
YJL060W;0
YJL061W;3.61006e-11
