Nodo;Valor
YCL042W;-1
YCL043C;-1
YCL046W;-1
YCL050C;-1
YCL054W;-1
YCL059C;-1
YCR001W;-1
YCR002C;-1
YCR008W;-1
YCR009C;-1
YCR012W;-1
YCR014C;-1
YCR015C;-1
YCR020C-A;-1
YCR028C-A;-1
YCR030C;-1
YCR033W;-1
YCR035C;-1
YCR042C;-1
YCR046C;-1
YCR048W;-1
YCR052W;-1
YCR053W;-1
YCR063W;-1
YCR066W;-1
YCR071C;-1
YCR072C;-1
YCR073C;-1
YCR076C;-1
YCR077C;-1
YCR079W;-1
YCR081W;-1
YCR084C;-1
YCR087W;-1
YCR088W;-1
YCR091W;-1
YCR092C;-1
YCR093W;-1
YDL002C;-1
YDL003W;-1
YDL005C;-1
YDL006W;-1
YDL007W;-1
YDL013W;-1
YDL014W;-1
YDL017W;-1
YDL019C;-1
YDL022W;-1
YDL025C;-1
YDL029W;-1
YDL030W;-1
YDL031W;-1
YDL033C;-1
YDL040C;-1
YDL042C;-1
YDL043C;-1
YDL045W-A;-1
YDL047W;-1
YDL051W;-1
YDL052C;-1
YDL056W;-1
YDL058W;-1
YDL059C;-1
YDL060W;-1
YDL063C;-1
YDL065C;-1
YDL067C;-1
YDL070W;-1
YDL074C;-1
YDL076C;-1
YDL077C;-1
YDL078C;-1
YDL080C;-1
YDL084W;-1
YDL086W;-1
YDL087C;-1
YDL090C;-1
YDL092W;-1
YDL097C;-1
YDL098C;-1
YDL100C;-1
YDL101C;-1
YDL108W;-1
YDL111C;-1
YDL112W;-1
YDL113C;-1
YDL115C;-1
YDL116W;-1
YDL117W;-1
YDL124W;-1
YDL125C;-1
YDL126C;-1
YDL132W;-1
YDL134C;-1
YDL135C;-1
YDL137W;-1
YDL140C;-1
YDL143W;-1
YDL145C;-1
YDL147W;-1
YDL148C;-1
YDL149W;-1
YDL150W;-1
YDL153C;-1
YDL155W;-1
YDL156W;-1
YDL159W;-1
YDL160C;-1
YDL161W;-1
YDL164C;-1
YDL165W;-1
YDL166C;-1
YDL167C;-1
YDL171C;-1
YDL175C;-1
YDL179W;-1
YDL185W;-1
YDL188C;-1
YDL190C;-1
YDL192W;-1
YDL193W;-1
YDL195W;-1
YDL200C;-1
YDL203C;-1
YDL204W;-1
YDL208W;-1
YDL209C;-1
YDL215C;-1
YDL216C;-1
YDL219W;-1
YDL220C;-1
YDL225W;-1
YDL226C;-1
YDL234C;-1
YDL235C;-1
YDR001C;-1
YDR002W;-1
YDR005C;-1
YDR006C;-1
YDR009W;-1
YDR017C;-1
YDR021W;-1
YDR022C;-1
YDR023W;-1
YDR027C;-1
YDR028C;-1
YDR030C;-1
YDR032C;-1
YDR036C;-1
YDR037W;-1
YDR041W;-1
YDR044W;-1
YDR045C;-1
YDR049W;-1
YDR050C;-1
YDR060W;-1
YDR062W;-1
YDR069C;-1
YDR071C;-1
YDR074W;-1
YDR075W;-1
YDR076W;-1
YDR080W;-1
YDR085C;-1
YDR087C;-1
YDR088C;-1
YDR091C;-1
YDR092W;-1
YDR097C;-1
YDR098C;-1
YDR099W;-1
YDR101C;-1
YDR102C;-1
YDR106W;-1
YDR108W;-1
YDR111C;-1
YDR113C;-1
YDR115W;-1
YDR116C;-1
YDR121W;-1
YDR122W;-1
YDR127W;-1
YDR128W;-1
YDR129C;-1
YDR130C;-1
YDR131C;-1
YDR137W;-1
YDR138W;-1
YDR139C;-1
YDR140W;-1
YDR141C;-1
YDR142C;-1
YDR143C;-1
YDR145W;-1
YDR146C;-1
YDR148C;-1
YDR150W;-1
YDR152W;-1
YDR155C;-1
YDR158W;-1
YDR162C;-1
YDR164C;-1
YDR166C;-1
YDR167W;-1
YDR168W;-1
YDR169C;-1
YDR170C;-1
YDR170W-A;-1
YDR171W;-1
YDR172W;-1
YDR174W;-1
YDR175C;-1
YDR176W;-1
YDR177W;-1
YDR179C;-1
YDR186C;-1
YDR188W;-1
YDR189W;-1
YDR190C;-1
YDR194C;-1
YDR195W;-1
YDR196C;-1
YDR198C;-1
YDR200C;-1
YDR207C;-1
YDR211W;-1
YDR212W;-1
YDR214W;-1
YDR216W;-1
YDR217C;-1
YDR219C;-1
YDR224C;-1
YDR225W;-1
YDR226W;-1
YDR227W;-1
YDR228C;-1
YDR229W;-1
YDR233C;-1
YDR235W;-1
YDR237W;-1
YDR238C;-1
YDR239C;-1
YDR240C;-1
YDR243C;-1
YDR245W;-1
YDR246W;-1
YDR247W;-1
YDR254W;-1
YDR255C;-1
YDR260C;-1
YDR266C;-1
YDR267C;-1
YDR268W;-1
YDR272W;-1
YDR279W;-1
YDR280W;-1
YDR283C;-1
YDR289C;-1
YDR292C;-1
YDR293C;-1
YDR295C;-1
YDR296W;-1
YDR298C;-1
YDR299W;-1
YDR300C;-1
YDR301W;-1
YDR303C;-1
YDR306C;-1
YDR308C;-1
YDR310C;-1
YDR311W;-1
YDR312W;-1
YDR313C;-1
YDR314C;-1
YDR316W;-1
YDR318W;-1
YDR322W;-1
YDR324C;-1
YDR326C;-1
YDR328C;-1
YDR331W;-1
YDR335W;-1
YDR337W;-1
YDR339C;-1
YDR341C;-1
YDR342C;-1
YDR343C;-1
YDR347W;-1
YDR348C;-1
YDR350C;-1
YDR353W;-1
YDR356W;-1
YDR359C;-1
YDR361C;-1
YDR362C;-1
YDR364C;-1
YDR365C;-1
YDR369C;-1
YDR372C;-1
YDR373W;-1
YDR378C;-1
YDR379W;-1
YDR381W;-1
YDR382W;-1
YDR383C;-1
YDR386W;-1
YDR388W;-1
YDR390C;-1
YDR394W;-1
YDR395W;-1
YDR398W;-1
YDR404C;-1
YDR405W;-1
YDR407C;-1
YDR412W;-1
YDR416W;-1
YDR419W;-1
YDR422C;-1
YDR424C;-1
YDR427W;-1
YDR429C;-1
YDR430C;-1
YDR432W;-1
YDR436W;-1
YDR441C;-1
YDR443C;-1
YDR448W;-1
YDR449C;-1
YDR453C;-1
YDR454C;-1
YDR457W;-1
YDR460W;-1
YDR462W;-1
YDR465C;-1
YDR468C;-1
YDR469W;-1
YDR472W;-1
YDR473C;-1
YDR477W;-1
YDR480W;-1
YDR482C;-1
YDR484W;-1
YDR487C;-1
YDR488C;-1
YDR490C;-1
YDR496C;-1
YDR499W;-1
YDR502C;-1
YDR507C;-1
YDR510W;-1
YDR516C;-1
YDR517W;-1
YDR523C;-1
YDR529C;-1
YEL002C;-1
YEL012W;-1
YEL013W;-1
YEL015W;-1
YEL018W;-1
YEL021W;-1
YEL022W;-1
YEL023C;-1
YEL024W;-1
YEL026W;-1
YEL030W;-1
YEL031W;-1
YEL032W;-1
YEL034W;-1
YEL036C;-1
YEL037C;-1
YEL046C;-1
YEL050C;-1
YEL051W;-1
YEL053C;-1
YEL055C;-1
YEL056W;-1
YEL058W;-1
YEL060C;-1
YEL061C;-1
YEL062W;-1
YEL064C;-1
YEL071W;-1
YER002W;-1
YER003C;-1
YER006W;-1
YER007C-A;-1
YER007W;-1
YER008C;-1
YER009W;-1
YER012W;-1
YER013W;-1
YER015W;-1
YER016W;-1
YER017C;-1
YER018C;-1
YER020W;-1
YER021W;-1
YER022W;-1
YER023W;-1
YER025W;-1
YER027C;-1
YER029C;-1
YER030W;-1
YER031C;-1
YER036C;-1
YER041W;-1
YER043C;-1
YER047C;-1
YER049W;-1
YER052C;-1
YER054C;-1
YER057C;-1
YER059W;-1
YER062C;-1
YER065C;-1
YER066C-A;-1
YER067W;-1
YER068W;-1
YER070W;-1
YER071C;-1
YER073W;-1
YER075C;-1
YER077C;-1
YER078C;-1
YER081W;-1
YER082C;-1
YER083C;-1
YER084W;-1
YER086W;-1
YER088C;-1
YER089C;-1
YER090W;-1
YER091C;-1
YER092W;-1
YER093C;-1
YER094C;-1
YER095W;-1
YER098W;-1
YER099C;-1
YER100W;-1
YER103W;-1
YER107C;-1
YER110C;-1
YER111C;-1
YER112W;-1
YER114C;-1
YER117W;-1
YER120W;-1
YER122C;-1
YER123W;-1
YER125W;-1
YER126C;-1
YER127W;-1
YER129W;-1
YER132C;-1
YER133W;-1
YER136W;-1
YER138C;-1
YER139C;-1
YER142C;-1
YER146W;-1
YER147C;-1
YER148W;-1
YER155C;-1
YER156C;-1
YER157W;-1
YER160C;-1
YER161C;-1
YER162C;-1
YER164W;-1
YER165W;-1
YER167W;-1
YER168C;-1
YER171W;-1
YER172C;-1
YER173W;-1
YER174C;-1
YER177W;-1
YER178W;-1
YER179W;-1
YER182W;-1
YFL002C;-1
YFL003C;-1
YFL005W;-1
YFL006W;-1
YFL007W;-1
YFL008W;-1
YFL009W;-1
YFL013C;-1
YFL014W;-1
YFL016C;-1
YFL017W-A;-1
YFL018C;-1
YFL022C;-1
YFL024C;-1
YFL030W;-1
YFL033C;-1
YFL034C-B;-1
YFL034W;-1
YFL036W;-1
YFL038C;-1
YFL039C;-1
YFL041W;-1
YFL042C;-1
YFL045C;-1
YFL049W;-1
YFL053W;-1
YFR001W;-1
YFR002W;-1
YFR003C;-1
YFR004W;-1
YFR006W;-1
YFR008W;-1
YFR009W;-1
YFR010W;-1
YFR011C;-1
YFR013W;-1
YFR014C;-1
YFR015C;-1
YFR016C;-1
YFR017C;-1
YFR019W;-1
YFR021W;-1
YFR024C;-1
YFR024C-A;-1
YFR028C;-1
YFR030W;-1
YFR031C-A;-1
YFR037C;-1
YFR039C;-1
YFR040W;-1
YFR044C;-1
YFR049W;-1
YFR050C;-1
YFR051C;-1
YFR052W;-1
YGL001C;-1
YGL003C;-1
YGL004C;-1
YGL006W;-1
YGL008C;-1
YGL009C;-1
YGL011C;-1
YGL016W;-1
YGL017W;-1
YGL019W;-1
YGL020C;-1
YGL022W;-1
YGL023C;-1
YGL025C;-1
YGL026C;-1
YGL035C;-1
YGL036W;-1
YGL044C;-1
YGL048C;-1
YGL049C;-1
YGL058W;-1
YGL060W;-1
YGL062W;-1
YGL064C;-1
YGL066W;-1
YGL068W;-1
YGL070C;-1
YGL081W;-1
YGL087C;-1
YGL090W;-1
YGL091C;-1
YGL092W;-1
YGL094C;-1
YGL095C;-1
YGL097W;-1
YGL099W;-1
YGL100W;-1
YGL104C;-1
YGL105W;-1
YGL106W;-1
YGL111W;-1
YGL112C;-1
YGL115W;-1
YGL116W;-1
YGL117W;-1
YGL120C;-1
YGL121C;-1
YGL122C;-1
YGL128C;-1
YGL129C;-1
YGL130W;-1
YGL131C;-1
YGL133W;-1
YGL141W;-1
YGL142C;-1
YGL146C;-1
YGL150C;-1
YGL151W;-1
YGL154C;-1
YGL156W;-1
YGL158W;-1
YGL163C;-1
YGL171W;-1
YGL174W;-1
YGL179C;-1
YGL187C;-1
YGL190C;-1
YGL192W;-1
YGL194C;-1
YGL195W;-1
YGL197W;-1
YGL200C;-1
YGL201C;-1
YGL205W;-1
YGL206C;-1
YGL207W;-1
YGL208W;-1
YGL210W;-1
YGL213C;-1
YGL216W;-1
YGL220W;-1
YGL227W;-1
YGL234W;-1
YGL236C;-1
YGL237C;-1
YGL238W;-1
YGL240W;-1
YGL241W;-1
YGL244W;-1
YGL245W;-1
YGL246C;-1
YGL251C;-1
YGL252C;-1
YGL256W;-1
YGR001C;-1
YGR002C;-1
YGR005C;-1
YGR006W;-1
YGR013W;-1
YGR016W;-1
YGR017W;-1
YGR020C;-1
YGR030C;-1
YGR033C;-1
YGR040W;-1
YGR041W;-1
YGR047C;-1
YGR048W;-1
YGR052W;-1
YGR054W;-1
YGR061C;-1
YGR063C;-1
YGR066C;-1
YGR067C;-1
YGR074W;-1
YGR075C;-1
YGR076C;-1
YGR078C;-1
YGR081C;-1
YGR083C;-1
YGR084C;-1
YGR086C;-1
YGR087C;-1
YGR090W;-1
YGR091W;-1
YGR092W;-1
YGR094W;-1
YGR095C;-1
YGR098C;-1
YGR100W;-1
YGR102C;-1
YGR103W;-1
YGR104C;-1
YGR111W;-1
YGR113W;-1
YGR116W;-1
YGR123C;-1
YGR128C;-1
YGR130C;-1
YGR132C;-1
YGR134W;-1
YGR135W;-1
YGR136W;-1
YGR142W;-1
YGR143W;-1
YGR145W;-1
YGR150C;-1
YGR154C;-1
YGR155W;-1
YGR156W;-1
YGR158C;-1
YGR159C;-1
YGR161C;-1
YGR162W;-1
YGR163W;-1
YGR165W;-1
YGR166W;-1
YGR167W;-1
YGR170W;-1
YGR173W;-1
YGR175C;-1
YGR180C;-1
YGR184C;-1
YGR186W;-1
YGR187C;-1
YGR192C;-1
YGR193C;-1
YGR194C;-1
YGR195W;-1
YGR196C;-1
YGR198W;-1
YGR200C;-1
YGR202C;-1
YGR203W;-1
YGR204W;-1
YGR205W;-1
YGR207C;-1
YGR209C;-1
YGR210C;-1
YGR211W;-1
YGR215W;-1
YGR218W;-1
YGR220C;-1
YGR223C;-1
YGR232W;-1
YGR233C;-1
YGR234W;-1
YGR238C;-1
YGR240C;-1
YGR245C;-1
YGR250C;-1
YGR252W;-1
YGR253C;-1
YGR254W;-1
YGR255C;-1
YGR256W;-1
YGR258C;-1
YGR261C;-1
YGR262C;-1
YGR263C;-1
YGR264C;-1
YGR266W;-1
YGR267C;-1
YGR270W;-1
YGR274C;-1
YGR278W;-1
YGR279C;-1
YGR280C;-1
YGR281W;-1
YGR282C;-1
YGR285C;-1
YGR292W;-1
YGR296W;-1
YHL002W;-1
YHL004W;-1
YHL007C;-1
YHL010C;-1
YHL011C;-1
YHL019C;-1
YHL020C;-1
YHL021C;-1
YHL025W;-1
YHL030W;-1
YHL032C;-1
YHL034C;-1
YHL035C;-1
YHL038C;-1
YHL039W;-1
YHR001W;-1
YHR004C;-1
YHR005C;-1
YHR008C;-1
YHR009C;-1
YHR011W;-1
YHR012W;-1
YHR013C;-1
YHR014W;-1
YHR015W;-1
YHR016C;-1
YHR018C;-1
YHR019C;-1
YHR020W;-1
YHR023W;-1
YHR024C;-1
YHR027C;-1
YHR030C;-1
YHR033W;-1
YHR037W;-1
YHR039C-A;-1
YHR041C;-1
YHR043C;-1
YHR044C;-1
YHR046C;-1
YHR047C;-1
YHR051W;-1
YHR052W;-1
YHR058C;-1
YHR059W;-1
YHR060W;-1
YHR062C;-1
YHR064C;-1
YHR065C;-1
YHR066W;-1
YHR069C;-1
YHR070W;-1
YHR073W;-1
YHR074W;-1
YHR075C;-1
YHR076W;-1
YHR081W;-1
YHR082C;-1
YHR084W;-1
YHR085W;-1
YHR086W;-1
YHR087W;-1
YHR088W;-1
YHR089C;-1
YHR096C;-1
YHR098C;-1
YHR099W;-1
YHR102W;-1
YHR105W;-1
YHR107C;-1
YHR108W;-1
YHR112C;-1
YHR114W;-1
YHR115C;-1
YHR118C;-1
YHR119W;-1
YHR120W;-1
YHR121W;-1
YHR122W;-1
YHR128W;-1
YHR135C;-1
YHR137W;-1
YHR143W-A;-1
YHR147C;-1
YHR148W;-1
YHR149C;-1
YHR152W;-1
YHR154W;-1
YHR156C;-1
YHR158C;-1
YHR164C;-1
YHR165C;-1
YHR166C;-1
YHR167W;-1
YHR169W;-1
YHR170W;-1
YHR171W;-1
YHR172W;-1
YHR174W;-1
YHR179W;-1
YHR183W;-1
YHR186C;-1
YHR187W;-1
YHR188C;-1
YHR191C;-1
YHR193C;-1
YHR196W;-1
YHR197W;-1
YHR199C;-1
YHR200W;-1
YHR201C;-1
YHR204W;-1
YHR208W;-1
YHR214W-A;-1
YHR215W;-1
YHR216W;-1
YIL007C;-1
YIL009C-A;-1
YIL017C;-1
YIL021W;-1
YIL026C;-1
YIL028W;-1
YIL033C;-1
YIL034C;-1
YIL037C;-1
YIL038C;-1
YIL046W;-1
YIL050W;-1
YIL053W;-1
YIL055C;-1
YIL061C;-1
YIL062C;-1
YIL063C;-1
YIL066C;-1
YIL068C;-1
YIL070C;-1
YIL071C;-1
YIL074C;-1
YIL076W;-1
YIL077C;-1
YIL078W;-1
YIL079C;-1
YIL084C;-1
YIL093C;-1
YIL094C;-1
YIL095W;-1
YIL097W;-1
YIL104C;-1
YIL105C;-1
YIL106W;-1
YIL108W;-1
YIL110W;-1
YIL112W;-1
YIL113W;-1
YIL115C;-1
YIL124W;-1
YIL125W;-1
YIL126W;-1
YIL128W;-1
YIL129C;-1
YIL131C;-1
YIL136W;-1
YIL137C;-1
YIL142W;-1
YIL143C;-1
YIL147C;-1
YIL149C;-1
YIL156W;-1
YIL159W;-1
YIL177C;-1
YIR001C;-1
YIR002C;-1
YIR003W;-1
YIR005W;-1
YIR008C;-1
YIR009W;-1
YIR012W;-1
YIR031C;-1
YIR032C;-1
YIR033W;-1
YIR034C;-1
YIR035C;-1
YJL001W;-1
YJL002C;-1
YJL005W;-1
YJL006C;-1
YJL008C;-1
YJL011C;-1
YJL013C;-1
YJL014W;-1
YJL017W;-1
YJL020C;-1
YJL024C;-1
YJL026W;-1
YJL029C;-1
YJL031C;-1
YJL033W;-1
YJL041W;-1
YJL042W;-1
YJL044C;-1
YJL045W;-1
YJL047C;-1
YJL050W;-1
YJL060W;-1
YJL061W;-1
YJL063C;-1
YJL066C;-1
YJL068C;-1
YJL069C;-1
YJL074C;-1
YJL076W;-1
YJL080C;-1
YJL081C;-1
YJL085W;-1
YJL087C;-1
YJL090C;-1
YJL092W;-1
YJL095W;-1
YJL098W;-1
YJL106W;-1
YJL107C;-1
YJL109C;-1
YJL111W;-1
YJL115W;-1
YJL117W;-1
YJL122W;-1
YJL124C;-1
YJL128C;-1
YJL138C;-1
YJL140W;-1
YJL141C;-1
YJL149W;-1
YJL154C;-1
YJL156C;-1
YJL157C;-1
YJL164C;-1
YJL165C;-1
YJL167W;-1
YJL168C;-1
YJL173C;-1
YJL176C;-1
YJL187C;-1
YJL194W;-1
YJL197W;-1
YJL201W;-1
YJL203W;-1
YJL207C;-1
YJL208C;-1
YJL222W;-1
YJR002W;-1
YJR005W;-1
YJR007W;-1
YJR009C;-1
YJR014W;-1
YJR016C;-1
YJR017C;-1
YJR022W;-1
YJR027W;-1
YJR028W;-1
YJR029W;-1
YJR033C;-1
YJR035W;-1
YJR041C;-1
YJR042W;-1
YJR045C;-1
YJR050W;-1
YJR052W;-1
YJR053W;-1
YJR057W;-1
YJR058C;-1
YJR061W;-1
YJR062C;-1
YJR063W;-1
YJR064W;-1
YJR065C;-1
YJR068W;-1
YJR069C;-1
YJR070C;-1
YJR072C;-1
YJR074W;-1
YJR076C;-1
YJR077C;-1
YJR084W;-1
YJR089W;-1
YJR090C;-1
YJR093C;-1
YJR098C;-1
YJR101W;-1
YJR104C;-1
YJR105W;-1
YJR109C;-1
YJR110W;-1
YJR113C;-1
YJR121W;-1
YJR127C;-1
YJR132W;-1
YJR134C;-1
YJR135C;-1
YJR138W;-1
YJR139C;-1
YJR140C;-1
YJR141W;-1
YJR144W;-1
YJR148W;-1
YKL001C;-1
YKL003C;-1
YKL007W;-1
YKL009W;-1
YKL010C;-1
YKL011C;-1
YKL012W;-1
YKL013C;-1
YKL014C;-1
YKL016C;-1
YKL019W;-1
YKL021C;-1
YKL022C;-1
YKL024C;-1
YKL025C;-1
YKL028W;-1
YKL029C;-1
YKL035W;-1
YKL045W;-1
YKL048C;-1
YKL054C;-1
YKL056C;-1
YKL057C;-1
YKL058W;-1
YKL059C;-1
YKL060C;-1
YKL062W;-1
YKL067W;-1
YKL073W;-1
YKL078W;-1
YKL080W;-1
YKL081W;-1
YKL082C;-1
YKL085W;-1
YKL088W;-1
YKL092C;-1
YKL095W;-1
YKL099C;-1
YKL101W;-1
YKL103C;-1
YKL104C;-1
YKL108W;-1
YKL113C;-1
YKL119C;-1
YKL120W;-1
YKL122C;-1
YKL125W;-1
YKL127W;-1
YKL129C;-1
YKL130C;-1
YKL135C;-1
YKL139W;-1
YKL140W;-1
YKL143W;-1
YKL144C;-1
YKL145W;-1
YKL150W;-1
YKL152C;-1
YKL154W;-1
YKL155C;-1
YKL157W;-1
YKL161C;-1
YKL166C;-1
YKL167C;-1
YKL168C;-1
YKL170W;-1
YKL172W;-1
YKL173W;-1
YKL176C;-1
YKL189W;-1
YKL190W;-1
YKL193C;-1
YKL195W;-1
YKL196C;-1
YKL201C;-1
YKL204W;-1
YKL205W;-1
YKL206C;-1
YKL210W;-1
YKL211C;-1
YKL212W;-1
YKL213C;-1
YKL214C;-1
YKL215C;-1
YKL216W;-1
YKL218C;-1
YKR001C;-1
YKR002W;-1
YKR006C;-1
YKR007W;-1
YKR008W;-1
YKR014C;-1
YKR017C;-1
YKR018C;-1
YKR020W;-1
YKR024C;-1
YKR025W;-1
YKR026C;-1
YKR028W;-1
YKR029C;-1
YKR031C;-1
YKR036C;-1
YKR038C;-1
YKR046C;-1
YKR048C;-1
YKR051W;-1
YKR054C;-1
YKR055W;-1
YKR059W;-1
YKR060W;-1
YKR063C;-1
YKR067W;-1
YKR068C;-1
YKR071C;-1
YKR079C;-1
YKR081C;-1
YKR082W;-1
YKR085C;-1
YKR091W;-1
YKR095W;-1
YKR096W;-1
YKR101W;-1
YLL001W;-1
YLL004W;-1
YLL008W;-1
YLL010C;-1
YLL011W;-1
YLL013C;-1
YLL018C;-1
YLL019C;-1
YLL021W;-1
YLL022C;-1
YLL026W;-1
YLL027W;-1
YLL029W;-1
YLL034C;-1
YLL036C;-1
YLL039C;-1
YLL040C;-1
YLL041C;-1
YLL048C;-1
YLL050C;-1
YLR002C;-1
YLR003C;-1
YLR005W;-1
YLR006C;-1
YLR009W;-1
YLR015W;-1
YLR016C;-1
YLR019W;-1
YLR024C;-1
YLR025W;-1
YLR027C;-1
YLR033W;-1
YLR035C;-1
YLR035C-A;-1
YLR039C;-1
YLR044C;-1
YLR055C;-1
YLR058C;-1
YLR059C;-1
YLR060W;-1
YLR071C;-1
YLR079W;-1
YLR081W;-1
YLR086W;-1
YLR092W;-1
YLR096W;-1
YLR097C;-1
YLR100W;-1
YLR103C;-1
YLR105C;-1
YLR106C;-1
YLR109W;-1
YLR113W;-1
YLR115W;-1
YLR117C;-1
YLR127C;-1
YLR129W;-1
YLR131C;-1
YLR133W;-1
YLR134W;-1
YLR136C;-1
YLR138W;-1
YLR146C;-1
YLR147C;-1
YLR148W;-1
YLR150W;-1
YLR152C;-1
YLR153C;-1
YLR154C;-1
YLR163C;-1
YLR166C;-1
YLR170C;-1
YLR174W;-1
YLR175W;-1
YLR176C;-1
YLR179C;-1
YLR180W;-1
YLR182W;-1
YLR183C;-1
YLR186W;-1
YLR187W;-1
YLR189C;-1
YLR192C;-1
YLR196W;-1
YLR197W;-1
YLR199C;-1
YLR200W;-1
YLR206W;-1
YLR208W;-1
YLR212C;-1
YLR215C;-1
YLR216C;-1
YLR219W;-1
YLR221C;-1
YLR222C;-1
YLR226W;-1
YLR229C;-1
YLR231C;-1
YLR233C;-1
YLR234W;-1
YLR238W;-1
YLR239C;-1
YLR241W;-1
YLR243W;-1
YLR247C;-1
YLR248W;-1
YLR249W;-1
YLR258W;-1
YLR262C;-1
YLR263W;-1
YLR267W;-1
YLR270W;-1
YLR271W;-1
YLR274W;-1
YLR275W;-1
YLR276C;-1
YLR277C;-1
YLR287C;-1
YLR288C;-1
YLR289W;-1
