Nodo;Valor
YDL160C;4.53743e-07
YDL161W;0
YDL164C;3.57336e-07
YDL165W;6.7784e-07
YDL166C;0
YDL167C;0
YDL171C;1.18698e-07
YDL175C;5.43083e-07
YDL179W;0
YDL185W;2.65321e-06
YDL188C;3.12399e-06
YDL190C;1.35164e-06
YDL192W;5.18779e-07
YDL193W;5.20745e-08
YDL195W;5.84032e-07
YDL200C;1.06407e-06
YDL203C;0
YDL204W;3.69104e-09
YDL208W;6.31268e-07
YDL209C;5.01659e-09
YDL213C;5.5538e-06
YDL215C;0
YDL216C;1.35463e-06
YDL219W;0
YDL220C;9.01044e-08
YDL225W;5.73313e-07
YDL226C;0
YDL234C;0
YDL235C;0
YDR001C;0
YDR002W;9.48917e-09
YDR005C;0
YDR006C;0
YDR009W;0
YDR017C;0
YDR021W;1.7814e-08
YDR022C;0
YDR023W;2.3709e-07
YDR027C;0
YDR028C;1.91837e-07
YDR030C;1.08991e-08
YDR032C;2.10443e-07
YDR036C;1.05428e-06
YDR037W;4.11116e-07
YDR041W;0
YDR044W;0
YDR045C;0
YDR049W;4.20284e-09
YDR050C;0
YDR060W;1.02721e-06
YDR062W;1.44405e-06
YDR069C;2.99677e-07
YDR071C;7.30105e-08
YDR074W;7.53714e-09
YDR075W;4.00104e-07
YDR076W;3.16382e-09
YDR080W;7.03136e-07
YDR085C;0
YDR087C;3.73104e-08
YDR088C;0
YDR091C;1.61553e-08
YDR092W;6.09371e-07
YDR097C;1.26993e-06
YDR098C;1.69424e-07
YDR099W;8.66634e-07
YDR101C;3.68309e-07
YDR102C;0
YDR106W;0
YDR108W;0
YDR111C;0
YDR113C;0
YDR115W;0
YDR116C;2.39159e-07
YDR121W;1.79454e-08
YDR122W;0
YDR127W;8.7651e-07
YDR128W;1.49328e-06
YDR129C;4.37788e-08
YDR130C;0
YDR131C;1.22666e-07
YDR137W;0
YDR138W;4.08381e-07
YDR139C;0
YDR140W;0
YDR141C;3.59448e-08
YDR142C;7.90756e-07
YDR143C;6.40236e-07
YDR145W;4.17009e-09
YDR146C;1.1385e-06
YDR148C;2.74567e-07
YDR150W;9.24456e-09
YDR152W;0
YDR155C;2.50987e-06
YDR158W;2.31617e-08
YDR162C;0
YDR164C;7.89941e-08
YDR166C;0
YDR167W;3.52017e-07
YDR168W;0
YDR169C;0
YDR170C;1.82456e-06
YDR170W-A;4.79819e-09
YDR171W;4.79368e-07
YDR172W;8.06471e-07
YDR174W;1.13566e-07
YDR175C;2.13749e-09
YDR176W;0
YDR177W;0
YDR179C;0
YDR186C;0
YDR188W;7.33975e-07
YDR189W;1.68979e-07
YDR190C;8.65062e-07
YDR194C;6.73856e-08
YDR195W;3.66556e-08
YDR196C;0
YDR198C;0
YDR200C;5.14066e-07
YDR207C;0
YDR211W;2.22865e-07
YDR212W;8.99295e-07
YDR214W;3.7454e-07
YDR216W;1.64769e-07
YDR217C;0
YDR219C;7.86817e-08
YDR224C;5.97791e-07
YDR225W;1.38874e-06
YDR226W;4.0711e-07
YDR227W;2.37515e-07
YDR228C;2.18136e-07
YDR229W;0
YDR233C;0
YDR235W;2.59623e-09
YDR237W;1.38996e-08
YDR238C;2.0307e-07
YDR239C;0
YDR240C;4.70659e-08
YDR243C;4.43318e-07
YDR245W;0
YDR246W;0
YDR247W;1.06787e-06
YDR254W;0
YDR255C;0
YDR260C;8.40056e-07
YDR266C;1.07724e-08
YDR267C;7.06186e-07
YDR268W;0
YDR272W;0
YDR279W;2.66024e-09
YDR280W;8.69974e-07
YDR283C;4.23957e-07
YDR289C;0
YDR292C;0
YDR293C;2.70845e-08
YDR295C;0
YDR296W;1.01743e-08
YDR298C;0
YDR299W;3.03733e-08
YDR300C;4.1455e-07
YDR301W;2.05874e-07
YDR303C;2.78074e-08
YDR306C;9.51885e-08
YDR308C;2.57209e-10
YDR310C;0
YDR311W;3.9302e-07
YDR312W;0
YDR313C;0
YDR314C;0
YDR316W;7.00215e-07
YDR318W;0
YDR322W;5.48233e-08
YDR324C;1.20655e-07
YDR326C;0
YDR328C;2.13573e-06
YDR331W;0
YDR335W;0
YDR337W;1.59317e-07
YDR339C;3.3876e-07
YDR341C;2.65165e-09
YDR342C;5.74967e-07
YDR343C;5.88369e-07
YDR347W;0
YDR348C;0
YDR350C;0
YDR353W;4.07287e-07
YDR356W;0
YDR359C;9.49271e-08
YDR361C;4.75365e-09
YDR362C;0
YDR364C;2.12335e-09
YDR365C;1.17556e-06
YDR369C;4.45042e-07
YDR372C;0
YDR373W;0
YDR378C;7.1973e-09
YDR379W;0
YDR381W;6.66378e-07
YDR382W;6.47342e-08
YDR383C;0
YDR386W;2.8901e-06
YDR388W;3.42091e-06
YDR390C;0
YDR394W;2.933e-06
YDR395W;1.4461e-08
YDR398W;4.46011e-07
YDR404C;5.9088e-07
YDR405W;2.78927e-09
YDR407C;1.69293e-07
YDR412W;0
YDR416W;3.23056e-08
YDR419W;0
YDR422C;1.79764e-08
YDR424C;0
YDR427W;2.34228e-07
YDR429C;9.82076e-08
YDR430C;8.07297e-08
YDR432W;3.5991e-07
YDR436W;3.44788e-07
YDR441C;0
YDR443C;7.42325e-10
YDR448W;4.37479e-08
YDR449C;3.97983e-08
YDR453C;8.6222e-08
YDR454C;0
YDR457W;0
YDR460W;0
YDR462W;9.01703e-09
YDR465C;0
YDR468C;0
YDR469W;0
YDR472W;0
YDR473C;5.15099e-10
YDR477W;9.38825e-07
YDR480W;1.84066e-08
YDR482C;0
YDR484W;3.38933e-07
YDR487C;0
YDR488C;7.29088e-07
YDR490C;6.37247e-09
YDR496C;2.34166e-07
YDR499W;5.66395e-07
YDR502C;0
YDR507C;2.98725e-08
YDR510W;0
YDR516C;0
YDR517W;0
YDR523C;1.13011e-06
YDR529C;0
YEL002C;3.66298e-07
YEL012W;0
YEL013W;5.46508e-09
YEL015W;0
YEL018W;0
YEL021W;0
YEL022W;2.631e-09
YEL023C;0
YEL024W;0
YEL026W;8.75597e-09
YEL030W;9.50406e-07
YEL031W;4.61551e-09
YEL032W;0
YEL034W;9.86711e-07
YEL036C;0
YEL037C;1.07747e-06
YEL046C;0
YEL050C;0
YEL051W;5.38692e-07
YEL053C;0
YEL055C;3.49818e-08
YEL056W;3.96849e-07
YEL058W;0
YEL060C;6.99443e-07
YEL061C;0
YEL062W;0
YEL064C;0
YEL071W;3.77291e-09
YER002W;1.15728e-09
YER003C;6.46613e-09
YER006W;4.13057e-07
YER007C-A;3.33001e-08
YER007W;0
YER008C;1.27255e-07
YER009W;0
YER012W;1.05144e-06
YER013W;0
YER015W;0
YER016W;0
YER017C;1.63393e-08
YER018C;0
YER020W;1.97974e-07
YER021W;2.10175e-07
YER022W;7.42325e-10
YER023W;1.25104e-08
YER025W;8.92965e-07
YER027C;1.45752e-08
YER029C;7.84149e-08
YER030W;0
YER031C;1.29311e-08
YER036C;5.71547e-08
YER041W;1.73169e-08
YER043C;4.5794e-07
YER047C;0
YER049W;0
YER052C;5.55737e-08
YER054C;1.26904e-07
YER057C;0
YER059W;0
YER062C;1.02681e-08
YER065C;0
YER066C-A;3.65979e-08
YER067W;0
YER068W;0
YER070W;9.56412e-09
YER071C;0
YER073W;0
YER075C;2.01424e-08
YER077C;2.36601e-08
YER078C;3.97994e-09
YER081W;3.46538e-10
YER082C;2.72907e-06
YER083C;0
YER084W;0
YER086W;7.54929e-08
YER088C;0
YER089C;0
YER090W;3.19649e-08
YER091C;1.80923e-08
YER092W;0
YER093C;2.98481e-09
YER094C;3.17345e-08
YER095W;1.10746e-06
YER098W;0
YER099C;0
YER100W;5.49643e-07
YER103W;1.73341e-08
YER107C;0
YER110C;1.12179e-06
YER111C;0
YER112W;1.47965e-07
YER114C;1.1387e-07
YER117W;1.60397e-07
YER120W;1.89653e-06
YER122C;3.23487e-10
YER123W;0
YER125W;1.54242e-06
YER126C;1.37764e-07
YER127W;2.64849e-10
YER129W;0
YER132C;0
YER133W;5.26707e-06
YER136W;9.93934e-07
YER138C;1.29301e-07
YER139C;0
YER142C;7.82446e-07
YER146W;3.24073e-08
YER147C;0
YER148W;2.17182e-07
YER155C;4.94547e-07
YER156C;0
YER157W;0
YER160C;1.04939e-08
YER161C;1.08832e-06
YER162C;8.09252e-09
YER164W;1.89245e-07
YER165W;1.47028e-08
YER167W;0
YER168C;0
YER171W;2.82235e-06
YER172C;7.16328e-09
YER173W;4.70364e-07
YER174C;1.69424e-07
YER177W;3.5551e-06
YER178W;1.76098e-07
YER179W;2.82153e-07
YER182W;0
YFL002C;0
YFL003C;0
YFL005W;4.51648e-09
YFL006W;3.24513e-08
YFL007W;1.2773e-08
YFL008W;3.81424e-08
YFL009W;0
YFL013C;0
YFL014W;0
YFL016C;4.43218e-09
YFL017W-A;1.48098e-06
YFL018C;1.71021e-07
YFL022C;3.6065e-07
YFL024C;5.97813e-07
YFL030W;4.03531e-09
YFL033C;4.46914e-09
YFL034C-B;0
YFL034W;4.83769e-09
YFL036W;0
YFL038C;8.49088e-08
YFL039C;5.08661e-07
YFL041W;0
YFL042C;0
YFL045C;7.37297e-07
YFL049W;0
YFL053W;0
YFR001W;2.26901e-08
YFR002W;0
YFR003C;7.27055e-09
YFR004W;1.30174e-07
YFR006W;0
YFR008W;0
YFR009W;4.93081e-08
YFR010W;2.26258e-08
YFR011C;1.74157e-09
YFR013W;2.14821e-09
YFR014C;1.58803e-07
YFR015C;1.90932e-08
YFR016C;4.4597e-07
YFR017C;0
YFR019W;1.36978e-08
YFR021W;4.5171e-07
YFR024C;0
YFR024C-A;1.77132e-06
YFR028C;2.67381e-06
YFR030W;5.43766e-09
YFR031C-A;7.8569e-07
YFR037C;7.79381e-08
YFR039C;0
YFR040W;3.95205e-07
YFR044C;2.15351e-08
YFR049W;0
YFR050C;5.17317e-09
YFR051C;9.85238e-08
YFR052W;4.42286e-07
YGL001C;0
YGL003C;1.30566e-07
YGL004C;2.40777e-07
YGL006W;0
YGL008C;3.11427e-07
YGL009C;0
YGL011C;6.88356e-07
YGL016W;4.25723e-09
YGL017W;0
YGL019W;6.706e-07
YGL020C;0
YGL022W;0
YGL023C;0
YGL025C;7.42325e-10
YGL026C;4.49913e-08
YGL035C;4.1508e-10
YGL036W;5.01788e-08
YGL044C;1.66042e-08
YGL048C;9.71918e-08
YGL049C;2.95358e-07
YGL058W;1.17974e-07
YGL060W;0
YGL062W;6.15605e-08
YGL064C;0
YGL066W;0
YGL068W;1.71274e-08
YGL070C;1.80404e-07
YGL081W;3.35069e-07
YGL087C;7.24064e-08
YGL090W;2.66857e-07
YGL091C;0
YGL092W;0
YGL094C;0
YGL095C;1.18648e-06
YGL097W;0
YGL099W;7.9477e-08
YGL100W;1.26482e-06
YGL104C;0
YGL105W;6.96207e-08
YGL106W;1.53924e-08
YGL111W;7.24853e-08
YGL112C;1.65135e-06
YGL115W;1.65905e-06
YGL116W;3.79376e-07
YGL117W;0
YGL120C;1.65558e-06
YGL121C;4.79711e-08
YGL122C;0
YGL128C;3.78945e-10
YGL129C;0
YGL130W;1.46514e-06
YGL131C;1.92832e-08
YGL133W;1.05169e-07
YGL137W;9.48014e-06
YGL141W;9.31537e-09
YGL142C;0
YGL146C;3.39082e-09
YGL150C;4.56833e-09
YGL151W;7.90309e-08
YGL154C;0
YGL156W;1.40858e-08
YGL158W;4.85496e-07
YGL163C;6.55241e-09
YGL171W;1.14857e-09
YGL174W;9.23135e-08
YGL179C;5.79015e-08
YGL187C;0
YGL190C;1.80501e-06
YGL192W;0
YGL194C;0
YGL195W;1.19194e-06
YGL197W;3.92511e-08
YGL200C;3.17686e-08
YGL201C;5.73612e-08
YGL205W;0
YGL206C;5.12955e-07
YGL207W;5.47244e-07
YGL208W;1.38522e-07
YGL210W;0
YGL213C;5.75883e-08
YGL216W;8.76356e-09
YGL220W;3.39482e-07
YGL227W;0
YGL234W;6.84453e-08
YGL236C;0
YGL237C;3.94297e-06
YGL238W;0
YGL240W;6.06746e-08
YGL241W;4.11891e-08
YGL244W;4.12784e-07
YGL245W;5.80959e-07
YGL246C;1.38288e-07
YGL251C;0
YGL252C;5.66168e-08
YGL256W;1.14853e-07
YGR001C;0
YGR002C;0
YGR005C;6.78509e-08
YGR006W;0
YGR013W;7.49537e-08
YGR016W;3.91451e-09
YGR017W;0
YGR020C;6.54111e-07
YGR030C;0
YGR033C;0
YGR040W;4.83067e-06
YGR041W;0
YGR047C;3.09561e-08
YGR048W;0
YGR052W;2.9309e-08
YGR054W;2.2556e-08
YGR061C;0
YGR063C;0
YGR066C;0
YGR067C;2.68616e-08
YGR074W;1.74939e-07
YGR075C;0
YGR076C;0
YGR078C;1.01683e-06
YGR081C;7.07844e-09
YGR083C;3.62197e-08
YGR084C;0
YGR086C;7.80218e-07
YGR087C;9.96426e-08
YGR090W;4.43572e-06
YGR091W;1.34301e-06
YGR092W;5.04074e-07
YGR094W;9.19098e-08
YGR095C;6.61771e-07
YGR098C;0
YGR100W;0
YGR102C;0
YGR103W;1.48638e-06
YGR104C;7.42325e-10
YGR111W;0
YGR113W;0
YGR116W;3.39321e-07
YGR123C;3.38828e-07
YGR128C;0
YGR130C;0
YGR132C;0
YGR134W;0
YGR135W;4.69204e-08
YGR136W;0
YGR142W;0
YGR143W;0
YGR145W;7.89665e-08
YGR150C;3.72362e-09
YGR154C;0
YGR155W;7.00488e-07
YGR156W;1.51409e-08
YGR158C;0
YGR159C;0
YGR161C;0
YGR162W;1.88091e-06
YGR163W;1.08292e-06
YGR165W;0
YGR166W;0
YGR167W;0
YGR170W;9.21931e-09
YGR173W;3.38782e-07
YGR175C;0
YGR180C;0
YGR184C;3.29286e-08
YGR186W;1.61707e-08
YGR187C;1.33295e-08
YGR192C;1.61866e-07
YGR193C;9.49566e-08
YGR194C;0
YGR195W;3.20886e-07
YGR196C;9.09004e-08
YGR198W;0
YGR200C;1.69495e-06
YGR202C;1.36284e-08
YGR203W;0
YGR204W;3.01101e-08
YGR205W;0
YGR207C;0
YGR209C;0
YGR210C;0
YGR211W;0
YGR215W;0
YGR218W;2.20001e-07
YGR220C;4.26983e-06
YGR223C;0
YGR232W;2.31429e-08
YGR233C;4.73435e-08
YGR234W;3.44438e-07
YGR238C;0
YGR240C;1.54423e-06
YGR245C;1.56448e-07
YGR250C;3.63132e-09
YGR252W;3.35491e-07
YGR253C;6.72928e-09
YGR254W;3.46245e-07
YGR255C;0
YGR256W;5.75604e-09
YGR258C;0
YGR261C;5.62817e-08
YGR262C;3.11496e-06
YGR263C;0
YGR264C;3.32084e-08
YGR266W;0
YGR267C;1.34326e-07
YGR270W;4.54593e-08
YGR274C;2.16694e-06
YGR278W;3.53646e-09
YGR279C;0
YGR280C;2.20421e-08
YGR281W;1.41739e-08
YGR282C;9.50529e-08
YGR285C;3.40494e-07
YGR292W;0
YGR296W;0
YHL002W;0
YHL004W;1.52947e-06
YHL007C;0
YHL010C;6.77753e-07
YHL011C;1.12302e-08
YHL019C;0
YHL020C;0
YHL021C;6.61313e-09
YHL025W;0
YHL030W;7.20689e-07
YHL032C;0
YHL034C;6.8334e-08
YHL035C;1.23223e-08
YHL038C;0
YHL039W;0
YHR001W;0
YHR004C;0
YHR005C;6.43298e-09
YHR008C;1.17839e-08
YHR009C;4.4826e-09
YHR011W;1.20304e-07
YHR012W;0
YHR013C;2.90881e-07
YHR014W;6.73924e-09
YHR015W;0
YHR016C;6.36951e-09
YHR018C;4.90434e-09
YHR019C;4.68333e-08
YHR020W;9.42189e-08
YHR023W;2.42756e-07
YHR024C;7.18881e-08
YHR027C;1.0656e-06
YHR030C;2.97082e-06
YHR033W;7.41261e-07
YHR037W;0
YHR039C-A;4.1855e-10
YHR041C;5.11237e-08
YHR043C;0
YHR044C;8.94935e-08
YHR046C;0
YHR047C;0
YHR051W;3.39208e-07
YHR052W;6.79424e-07
YHR058C;7.42325e-10
YHR059W;2.13749e-09
YHR060W;0
YHR062C;0
YHR064C;6.03845e-07
YHR065C;0
YHR066W;3.68609e-07
YHR069C;3.3482e-08
YHR070W;0
YHR073W;0
YHR074W;0
YHR075C;0
YHR076W;1.13798e-07
YHR081W;0
YHR082C;7.15157e-07
YHR084W;9.44222e-09
YHR085W;0
YHR086W;4.9218e-07
YHR087W;0
YHR088W;2.75045e-09
YHR089C;2.8687e-07
YHR096C;0
YHR098C;0
YHR099W;2.58582e-07
YHR102W;3.55833e-07
YHR105W;0
YHR107C;1.28581e-06
YHR108W;1.21066e-08
YHR112C;2.97834e-09
YHR114W;0
YHR115C;0
YHR118C;0
YHR119W;0
YHR120W;0
YHR121W;4.01941e-09
YHR122W;1.14406e-08
YHR128W;0
YHR135C;5.55905e-06
YHR137W;0
YHR143W-A;0
YHR147C;2.40546e-08
YHR148W;2.47147e-10
YHR149C;0
YHR152W;3.48197e-07
YHR154W;0
YHR156C;0
YHR158C;2.04623e-07
YHR164C;2.64288e-07
YHR165C;1.51234e-06
YHR166C;1.8171e-07
YHR167W;0
YHR169W;8.07055e-07
YHR170W;6.15718e-07
YHR171W;0
YHR172W;0
YHR174W;8.46041e-07
YHR179W;4.59148e-07
YHR183W;7.37528e-07
YHR186C;1.9249e-07
YHR187W;0
YHR188C;0
YHR191C;0
YHR193C;7.53085e-08
YHR196W;2.9526e-07
YHR197W;4.64382e-07
YHR199C;3.73214e-07
YHR200W;1.07913e-06
YHR201C;0
YHR204W;0
YHR208W;3.54139e-07
YHR214W-A;0
YHR215W;0
YHR216W;2.93215e-08
YIL007C;0
YIL009C-A;0
YIL017C;0
YIL021W;9.68318e-07
YIL026C;4.31943e-08
YIL028W;0
YIL033C;3.89398e-07
YIL034C;0
YIL035C;7.24673e-06
YIL037C;0
YIL038C;4.09993e-07
YIL046W;1.08532e-06
YIL050W;0
YIL053W;2.14188e-08
YIL055C;0
YIL061C;2.05662e-06
YIL062C;0
YIL063C;8.20121e-08
YIL066C;1.16374e-06
YIL068C;2.18208e-07
YIL070C;3.80097e-07
YIL071C;0
YIL074C;0
YIL076W;1.26009e-08
YIL077C;0
YIL078W;0
YIL079C;6.8665e-08
YIL084C;1.18476e-08
YIL093C;2.9858e-08
YIL094C;8.12942e-07
YIL095W;2.88273e-07
YIL097W;0
YIL104C;0
YIL105C;0
YIL106W;4.01519e-09
YIL108W;0
YIL110W;0
YIL112W;6.01913e-09
YIL113W;9.16392e-09
YIL115C;0
YIL124W;3.69104e-09
YIL125W;7.11161e-07
YIL126W;4.41603e-08
YIL128W;4.54511e-07
YIL129C;3.49066e-07
YIL131C;2.63429e-06
YIL136W;0
YIL137C;0
YIL142W;1.726e-06
YIL143C;1.69747e-09
YIL147C;0
YIL149C;3.77084e-08
YIL156W;0
YIL159W;0
YIL177C;0
YIR001C;3.4676e-07
YIR002C;1.96695e-08
YIR003W;2.07928e-07
YIR005W;2.43739e-07
YIR008C;0
YIR009W;1.15455e-10
YIR012W;0
YIR031C;0
YIR032C;0
YIR033W;0
