Nodo;Valor
YDR101C;0.00550847
YDR102C;0.000423729
YDR106W;0.000423729
YDR108W;0.000847458
YDR111C;0.000423729
YDR113C;0.000423729
YDR115W;0.000423729
YDR116C;0.00211864
YDR121W;0.00127119
YDR122W;0.000423729
YDR127W;0.00805085
YDR128W;0.00550847
YDR129C;0.00211864
YDR130C;0.000423729
YDR131C;0.00169492
YDR137W;0.000423729
YDR138W;0.00381356
YDR139C;0.000423729
YDR140W;0.00127119
YDR141C;0.000847458
YDR142C;0.00508475
YDR143C;0.00338983
YDR145W;0.00211864
YDR146C;0.00338983
YDR148C;0.00423729
YDR150W;0.000847458
YDR152W;0.000423729
YDR155C;0.0114407
YDR158W;0.00127119
YDR162C;0.000423729
YDR164C;0.00211864
YDR166C;0.000423729
YDR167W;0.00508475
YDR168W;0.00127119
YDR169C;0.000423729
YDR170C;0.0088983
YDR170W-A;0.000847458
YDR171W;0.00254237
YDR172W;0.00423729
YDR174W;0.00211864
YDR175C;0.00127119
YDR176W;0.000847458
YDR177W;0.00127119
YDR179C;0.000423729
YDR186C;0.000423729
YDR188W;0.00762712
YDR189W;0.00169492
YDR190C;0.00677966
YDR194C;0.0029661
YDR195W;0.00635593
YDR196C;0.00127119
YDR198C;0.000423729
YDR200C;0.00254237
YDR207C;0.000423729
YDR211W;0.00508475
YDR212W;0.00805085
YDR214W;0.0059322
YDR216W;0.0029661
YDR217C;0.000423729
YDR219C;0.000847458
YDR224C;0.00635593
YDR225W;0.00932203
YDR226W;0.00338983
YDR227W;0.00254237
YDR228C;0.00423729
YDR229W;0.000423729
YDR233C;0.000423729
YDR235W;0.0029661
YDR237W;0.00169492
YDR238C;0.00338983
YDR239C;0.000423729
YDR240C;0.00381356
YDR243C;0.0029661
YDR245W;0.000423729
YDR246W;0.000847458
YDR247W;0.00381356
YDR254W;0.000423729
YDR255C;0.000847458
YDR260C;0.00381356
YDR266C;0.000847458
YDR267C;0.00211864
YDR268W;0.000847458
YDR272W;0.000847458
YDR279W;0.000847458
YDR280W;0.00847458
YDR283C;0.00423729
YDR289C;0.000423729
YDR292C;0.00127119
YDR293C;0.00127119
YDR295C;0.000847458
YDR296W;0.00127119
YDR298C;0.000423729
YDR299W;0.00169492
YDR300C;0.0029661
YDR301W;0.00635593
YDR303C;0.00127119
YDR306C;0.0029661
YDR308C;0.00127119
YDR310C;0.000423729
YDR311W;0.0029661
YDR312W;0.000423729
YDR313C;0.000423729
YDR314C;0.000423729
YDR316W;0.00211864
YDR318W;0.000423729
YDR322W;0.00254237
YDR324C;0.00338983
YDR326C;0.000423729
YDR328C;0.00762712
YDR331W;0.000847458
YDR335W;0.000423729
YDR337W;0.00254237
YDR339C;0.000847458
YDR341C;0.000847458
YDR342C;0.00508475
YDR343C;0.00423729
YDR347W;0.00127119
YDR348C;0.000423729
YDR350C;0.000423729
YDR353W;0.00254237
YDR356W;0.00127119
YDR359C;0.00169492
YDR361C;0.000847458
YDR362C;0.000423729
YDR364C;0.00127119
YDR365C;0.00720339
YDR369C;0.0029661
YDR372C;0.000423729
YDR373W;0.000847458
YDR378C;0.00169492
YDR379W;0.000423729
YDR381W;0.00635593
YDR382W;0.00169492
YDR383C;0.000423729
YDR386W;0.0131356
YDR388W;0.0118644
YDR390C;0.00127119
YDR394W;0.0190678
YDR395W;0.00127119
YDR398W;0.00423729
YDR404C;0.00635593
YDR405W;0.000847458
YDR407C;0.00127119
YDR412W;0.000847458
YDR416W;0.00254237
YDR419W;0.000423729
YDR422C;0.00127119
YDR424C;0.000423729
YDR427W;0.00635593
YDR429C;0.00254237
YDR430C;0.00338983
YDR432W;0.00466102
YDR436W;0.00127119
YDR441C;0.000847458
YDR443C;0.00169492
YDR448W;0.00338983
YDR449C;0.0029661
YDR453C;0.00254237
YDR454C;0.000847458
YDR457W;0.000423729
YDR460W;0.000847458
YDR462W;0.00169492
YDR465C;0.000423729
YDR468C;0.000423729
YDR469W;0.000423729
YDR472W;0.000847458
YDR473C;0.00254237
YDR477W;0.00677966
YDR480W;0.00127119
YDR482C;0.000423729
YDR484W;0.00211864
YDR487C;0.000847458
YDR488C;0.00169492
YDR490C;0.00127119
YDR496C;0.00762712
YDR499W;0.00338983
YDR502C;0.000423729
YDR507C;0.00169492
YDR510W;0.000423729
YDR516C;0.000423729
YDR517W;0.000423729
YDR523C;0.00762712
YDR529C;0.000423729
YEL002C;0.00254237
YEL012W;0.000847458
YEL013W;0.000847458
YEL015W;0.000847458
YEL018W;0.000423729
YEL021W;0.000423729
YEL022W;0.000847458
YEL023C;0.000423729
YEL024W;0.000423729
YEL026W;0.000847458
YEL030W;0.00635593
YEL031W;0.00169492
YEL032W;0.000423729
YEL034W;0.00550847
YEL036C;0.000423729
YEL037C;0.00720339
YEL046C;0.000423729
YEL050C;0.000423729
YEL051W;0.0059322
YEL053C;0.000423729
YEL055C;0.00211864
YEL056W;0.00338983
YEL058W;0.00127119
YEL060C;0.00677966
YEL061C;0.000423729
YEL062W;0.000423729
YEL064C;0.000423729
YEL071W;0.000847458
YER002W;0.00127119
YER003C;0.000847458
YER006W;0.00762712
YER007C-A;0.00169492
YER007W;0.000423729
YER008C;0.000847458
YER009W;0.000423729
YER012W;0.00805085
YER013W;0.00127119
YER015W;0.000423729
YER016W;0.000847458
YER017C;0.000847458
YER018C;0.000423729
YER020W;0.0029661
YER021W;0.0059322
YER022W;0.00169492
YER023W;0.00169492
YER025W;0.0059322
YER027C;0.00169492
YER029C;0.00508475
YER030W;0.000423729
YER031C;0.00169492
YER036C;0.00211864
YER041W;0.00127119
YER043C;0.00508475
YER047C;0.000423729
YER049W;0.000423729
YER052C;0.00169492
YER054C;0.00211864
YER057C;0.000423729
YER059W;0.000423729
YER062C;0.00169492
YER065C;0.000423729
YER066C-A;0.00169492
YER067W;0.000423729
YER068W;0.00169492
YER070W;0.00127119
YER071C;0.000423729
YER073W;0.000423729
YER075C;0.00127119
YER077C;0.00127119
YER078C;0.000847458
YER081W;0.00169492
YER082C;0.0165254
YER083C;0.000423729
YER084W;0.000423729
YER086W;0.00127119
YER088C;0.000423729
YER089C;0.000423729
YER090W;0.00211864
YER091C;0.00127119
YER092W;0.000423729
YER093C;0.000847458
YER094C;0.00254237
YER095W;0.0088983
YER098W;0.000423729
YER099C;0.000423729
YER100W;0.00423729
YER103W;0.00127119
YER107C;0.000423729
YER110C;0.00762712
YER111C;0.000423729
YER112W;0.00338983
YER114C;0.00127119
YER117W;0.00169492
YER120W;0.00550847
YER122C;0.00254237
YER123W;0.000423729
YER125W;0.0059322
YER126C;0.00847458
YER127W;0.000847458
YER129W;0.000847458
YER132C;0.000423729
YER133W;0.0177966
YER136W;0.0059322
YER138C;0.00254237
YER139C;0.000423729
YER142C;0.00677966
YER146W;0.00338983
YER147C;0.000423729
YER148W;0.00466102
YER155C;0.00466102
YER156C;0.000847458
YER157W;0.000423729
YER160C;0.000847458
YER161C;0.00932203
YER162C;0.000847458
YER164W;0.00508475
YER165W;0.000847458
YER167W;0.000423729
YER168C;0.00127119
YER171W;0.0135593
YER172C;0.000847458
YER173W;0.00423729
YER174C;0.000847458
YER177W;0.00720339
YER178W;0.00211864
YER179W;0.0029661
YER182W;0.000423729
YFL002C;0.00127119
YFL003C;0.000423729
YFL005W;0.00127119
YFL006W;0.00127119
YFL007W;0.00169492
YFL008W;0.00254237
YFL009W;0.000423729
YFL013C;0.000423729
YFL014W;0.000423729
YFL016C;0.000847458
YFL017W-A;0.0139831
YFL018C;0.0029661
YFL022C;0.00169492
YFL024C;0.00381356
YFL030W;0.000847458
YFL033C;0.000847458
YFL034C-B;0.000423729
YFL034W;0.000847458
YFL036W;0.000847458
YFL038C;0.00211864
YFL039C;0.00466102
YFL041W;0.000423729
YFL042C;0.000423729
YFL045C;0.00508475
YFL049W;0.000423729
YFL053W;0.000423729
YFR001W;0.00254237
YFR002W;0.000423729
YFR003C;0.000847458
YFR004W;0.00677966
YFR006W;0.000423729
YFR008W;0.000423729
YFR009W;0.00338983
YFR010W;0.00635593
YFR011C;0.000847458
YFR013W;0.00127119
YFR014C;0.000847458
YFR015C;0.00127119
YFR016C;0.00169492
YFR017C;0.000423729
YFR019W;0.000847458
YFR021W;0.00381356
YFR024C;0.000423729
YFR024C-A;0.00423729
YFR028C;0.0088983
YFR030W;0.000847458
YFR031C-A;0.00508475
YFR037C;0.00338983
YFR039C;0.000423729
YFR040W;0.00211864
YFR044C;0.00169492
YFR049W;0.000847458
YFR050C;0.00211864
YFR051C;0.00466102
YFR052W;0.0105932
YGL001C;0.000423729
YGL003C;0.00254237
YGL004C;0.00762712
YGL006W;0.000423729
YGL008C;0.00254237
YGL009C;0.00127119
YGL011C;0.00847458
YGL016W;0.00127119
YGL017W;0.000423729
YGL019W;0.00762712
YGL020C;0.000423729
YGL022W;0.000847458
YGL023C;0.000423729
YGL025C;0.00127119
YGL026C;0.00169492
YGL035C;0.000847458
YGL036W;0.00127119
YGL044C;0.00169492
YGL048C;0.00550847
YGL049C;0.00635593
YGL058W;0.000847458
YGL060W;0.000423729
YGL062W;0.00211864
YGL064C;0.000423729
YGL066W;0.000847458
YGL068W;0.00169492
YGL070C;0.00466102
YGL081W;0.00423729
YGL087C;0.00169492
YGL090W;0.00169492
YGL091C;0.00127119
YGL092W;0.00127119
YGL094C;0.00127119
YGL095C;0.0029661
YGL097W;0.000423729
YGL099W;0.00423729
YGL100W;0.00423729
YGL104C;0.000423729
YGL105W;0.00211864
YGL106W;0.00211864
YGL111W;0.00423729
YGL112C;0.00974576
YGL115W;0.00847458
YGL116W;0.0029661
YGL117W;0.000423729
YGL120C;0.00974576
YGL121C;0.00169492
YGL122C;0.000423729
YGL128C;0.00169492
YGL129C;0.00127119
YGL130W;0.0088983
YGL131C;0.000847458
YGL133W;0.00254237
YGL137W;0.0271186
YGL141W;0.00169492
YGL142C;0.00127119
YGL146C;0.000847458
YGL150C;0.000847458
YGL151W;0.00254237
YGL154C;0.000423729
YGL156W;0.000847458
YGL158W;0.0029661
YGL163C;0.00127119
YGL171W;0.00211864
YGL174W;0.00169492
YGL179C;0.00127119
YGL187C;0.000423729
YGL190C;0.0105932
YGL192W;0.000423729
YGL194C;0.000847458
YGL195W;0.00805085
YGL197W;0.00169492
YGL200C;0.00127119
YGL201C;0.00211864
YGL205W;0.000423729
YGL206C;0.00381356
YGL207W;0.00677966
YGL208W;0.0029661
YGL210W;0.000423729
YGL213C;0.00127119
YGL216W;0.000847458
YGL220W;0.00127119
YGL227W;0.000847458
YGL234W;0.00338983
YGL236C;0.000847458
YGL237C;0.0144068
YGL238W;0.000423729
YGL240W;0.00169492
YGL241W;0.00211864
YGL244W;0.00381356
YGL245W;0.00550847
YGL246C;0.00211864
YGL251C;0.000423729
YGL252C;0.000847458
YGL256W;0.0029661
YGR001C;0.000847458
YGR002C;0.000423729
YGR005C;0.00169492
YGR006W;0.000423729
YGR013W;0.00423729
YGR016W;0.000847458
YGR017W;0.000423729
YGR020C;0.00381356
YGR030C;0.000423729
YGR033C;0.000423729
YGR040W;0.015678
YGR041W;0.000423729
YGR047C;0.000847458
YGR048W;0.00169492
YGR052W;0.00127119
YGR054W;0.00169492
YGR061C;0.00127119
YGR063C;0.000423729
YGR066C;0.000423729
YGR067C;0.00169492
YGR074W;0.00635593
YGR075C;0.000423729
YGR076C;0.000423729
YGR078C;0.00254237
YGR081C;0.00127119
YGR083C;0.00338983
YGR084C;0.00127119
YGR086C;0.0059322
YGR087C;0.0029661
YGR090W;0.0220339
YGR091W;0.0118644
YGR092W;0.00466102
YGR094W;0.00254237
YGR095C;0.00762712
YGR098C;0.000423729
YGR100W;0.000847458
YGR102C;0.000423729
YGR103W;0.0144068
YGR104C;0.00169492
YGR111W;0.000423729
YGR113W;0.000423729
YGR116W;0.00254237
YGR123C;0.00169492
YGR128C;0.00127119
YGR130C;0.000423729
YGR132C;0.000423729
YGR134W;0.00127119
YGR135W;0.0029661
YGR136W;0.000423729
YGR142W;0.000423729
YGR143W;0.000423729
YGR145W;0.00338983
YGR150C;0.000847458
YGR154C;0.000423729
YGR155W;0.00720339
YGR156W;0.00466102
YGR158C;0.00211864
YGR159C;0.000423729
YGR161C;0.00127119
YGR162W;0.0139831
YGR163W;0.00338983
YGR165W;0.000423729
YGR166W;0.000847458
YGR167W;0.000423729
YGR170W;0.000847458
YGR173W;0.000847458
YGR175C;0.000423729
YGR180C;0.000423729
YGR184C;0.00211864
YGR186W;0.00169492
YGR187C;0.000847458
YGR192C;0.00254237
YGR193C;0.00169492
YGR194C;0.000423729
YGR195W;0.00720339
YGR196C;0.00169492
YGR198W;0.000423729
YGR200C;0.00338983
YGR202C;0.000847458
YGR203W;0.000423729
YGR204W;0.00127119
YGR205W;0.000423729
YGR207C;0.000847458
YGR209C;0.000423729
YGR210C;0.000423729
YGR211W;0.000847458
YGR215W;0.000847458
YGR218W;0.00254237
YGR220C;0.0135593
YGR223C;0.000423729
YGR232W;0.00169492
YGR233C;0.00211864
YGR234W;0.00423729
YGR238C;0.000423729
YGR240C;0.00847458
YGR245C;0.00805085
YGR250C;0.000847458
YGR252W;0.00423729
YGR253C;0.00127119
YGR254W;0.00211864
YGR255C;0.000847458
YGR256W;0.000847458
YGR258C;0.000423729
YGR261C;0.00211864
YGR262C;0.0118644
YGR263C;0.000423729
YGR264C;0.00127119
YGR266W;0.000423729
YGR267C;0.00338983
YGR270W;0.00127119
YGR274C;0.0101695
YGR278W;0.00169492
YGR279C;0.000423729
YGR280C;0.000847458
YGR281W;0.000847458
YGR282C;0.00211864
YGR285C;0.00466102
YGR292W;0.000423729
YGR296W;0.000423729
YHL002W;0.00127119
YHL004W;0.0105932
YHL007C;0.00127119
YHL010C;0.00127119
YHL011C;0.000847458
YHL019C;0.000423729
YHL020C;0.000423729
YHL021C;0.00169492
YHL025W;0.000423729
YHL030W;0.00847458
YHL032C;0.000423729
YHL034C;0.00127119
YHL035C;0.000847458
YHL038C;0.000423729
YHL039W;0.000423729
YHR001W;0.000423729
YHR004C;0.000423729
YHR005C;0.000847458
YHR008C;0.000847458
YHR009C;0.000847458
YHR011W;0.00169492
YHR012W;0.00127119
YHR013C;0.00254237
YHR014W;0.000847458
YHR015W;0.000423729
YHR016C;0.000847458
YHR018C;0.000847458
YHR019C;0.00211864
YHR020W;0.00254237
YHR023W;0.00381356
YHR024C;0.00127119
YHR027C;0.00762712
YHR030C;0.0135593
YHR033W;0.00762712
YHR037W;0.000847458
YHR039C-A;0.000847458
YHR041C;0.00211864
YHR043C;0.000423729
YHR044C;0.00169492
YHR046C;0.000423729
YHR047C;0.000423729
YHR051W;0.000847458
YHR052W;0.0114407
YHR058C;0.00169492
YHR059W;0.000847458
YHR060W;0.000423729
YHR062C;0.000423729
YHR064C;0.00508475
YHR065C;0.000423729
YHR066W;0.0118644
YHR069C;0.0029661
YHR070W;0.000847458
YHR073W;0.000423729
YHR074W;0.000423729
YHR075C;0.000847458
YHR076W;0.00169492
YHR081W;0.000847458
YHR082C;0.00381356
YHR084W;0.00127119
YHR085W;0.000423729
YHR086W;0.00932203
YHR087W;0.000423729
YHR088W;0.00381356
YHR089C;0.00635593
YHR096C;0.000423729
YHR098C;0.000423729
YHR099W;0.0029661
YHR102W;0.00127119
YHR105W;0.000423729
YHR107C;0.0059322
YHR108W;0.00211864
YHR112C;0.000847458
YHR114W;0.000847458
YHR115C;0.000847458
YHR118C;0.000847458
YHR119W;0.00127119
YHR120W;0.000847458
YHR121W;0.000847458
YHR122W;0.000847458
YHR128W;0.000423729
YHR135C;0.0186441
YHR137W;0.000423729
YHR143W-A;0.000423729
YHR147C;0.000847458
YHR148W;0.00169492
YHR149C;0.000423729
YHR152W;0.00127119
YHR154W;0.000423729
YHR156C;0.000423729
YHR158C;0.00211864
YHR164C;0.00211864
YHR165C;0.0105932
YHR166C;0.00169492
YHR167W;0.000423729
YHR169W;0.00677966
YHR170W;0.0059322
YHR171W;0.000423729
YHR172W;0.000423729
YHR174W;0.00338983
YHR179W;0.00550847
YHR183W;0.0059322
YHR186C;0.00127119
YHR187W;0.000423729
YHR188C;0.000847458
YHR191C;0.000423729
YHR193C;0.00169492
YHR196W;0.00423729
YHR197W;0.0059322
YHR199C;0.00211864
YHR200W;0.0152542
YHR201C;0.000423729
YHR204W;0.000423729
YHR208W;0.00127119
YHR214W-A;0.000423729
YHR215W;0.000423729
YHR216W;0.00211864
YIL007C;0.000423729
YIL009C-A;0.000423729
YIL017C;0.000847458
YIL021W;0.00677966
YIL026C;0.00211864
YIL028W;0.000423729
YIL033C;0.00423729
YIL034C;0.00169492
YIL035C;0.0271186
YIL037C;0.000423729
YIL038C;0.00338983
YIL046W;0.00381356
YIL050W;0.000423729
YIL053W;0.00211864
YIL055C;0.000423729
YIL061C;0.0131356
YIL062C;0.00338983
YIL063C;0.00169492
YIL066C;0.00508475
YIL068C;0.00127119
YIL070C;0.00508475
YIL071C;0.000423729
YIL074C;0.000423729
YIL076W;0.00169492
YIL077C;0.000423729
YIL078W;0.000847458
YIL079C;0.00211864
YIL084C;0.00169492
YIL093C;0.00169492
YIL094C;0.0059322
YIL095W;0.00211864
YIL097W;0.000847458
YIL104C;0.000423729
YIL105C;0.000423729
YIL106W;0.000847458
