Nodo;Valor
162.159.24.179;15.2862
162.159.25.38;8.11288
162.159.7.226;12.9136
162.88.61.21;16.1176
172.17.0.5;7037.1
172.17.0.7;68.5002
172.17.0.8;inf
172.217.167.66;0.0259693
172.217.167.67;7.90223
172.217.167.68;0.0385974
172.217.167.77;0.00294733
172.217.194.154;0.0524022
172.217.194.157;0.00462883
172.217.25.131;0.00581216
172.217.25.136;0.0206349
172.217.25.138;inf
172.217.25.142;0.026943
172.217.25.144;0.021024
172.217.25.161;0.0384306
172.217.25.162;1.09161
172.217.25.163;2.15386
172.217.25.166;0.0462407
172.217.25.35;0.0231402
172.217.25.42;0.0388158
172.217.25.46;0.00378714
172.85.88.4;16.2515
173.194.221.94;0.0789135
173.201.65.102;15.5403
173.241.248.143;0.00381566
173.241.248.220;0.00373026
173.245.58.128;14.3216
173.245.58.219;15.2226
173.245.59.117;15.7559
173.245.59.131;15.9322
173.245.59.167;15.3212
173.245.59.72;14.319
176.28.50.165;inf
18.179.232.18;0.578694
18.184.104.180;0.586028
18.194.169.124;inf
18.195.161.8;1.05442
182.161.72.137;0.0260144
182.161.72.146;0.011951
182.161.72.148;0.01457
182.50.136.239;0.939665
184.26.160.192;1.69342
184.26.160.67;inf
184.26.161.32;0.079672
184.84.165.128;0.0176274
184.84.165.131;0.00194438
184.85.248.128;2.36773
184.85.248.65;inf
184.85.248.66;2.32703
184.87.127.58;0.431547
185.84.60.27;0.00380862
192.0.73.2;0.00638932
192.0.76.3;0.0306878
192.0.77.2;0.00385327
192.0.77.32;0.0119803
192.0.78.22;0.0383078
192.0.78.23;0.00385115
192.112.36.4;inf
192.12.94.30;0.155248
192.168.1.1;57.7091
192.168.1.103;inf
192.168.1.133;inf
192.168.1.152;inf
192.168.1.169;inf
192.168.1.17;2.13671
192.168.1.180;inf
192.168.1.184;244.284
192.168.1.186;inf
192.168.1.190;inf
192.168.1.191;24.6505
192.168.1.192;inf
192.168.1.193;inf
192.168.1.194;65.0839
192.168.1.195;inf
192.168.1.250;inf
192.168.1.255;inf
192.168.1.30;inf
192.168.1.31;inf
192.168.1.32;inf
192.168.1.33;inf
192.168.1.34;728.67
192.168.1.36;6341.09
192.168.1.37;inf
192.168.1.38;0.0899617
192.168.1.39;1.15364
192.168.1.46;inf
192.168.1.49;inf
192.168.1.6;0.488398
192.168.1.79;inf
192.189.54.33;2.77552
192.203.230.10;inf
192.228.79.201;1.67778
192.229.232.240;1.92106
192.229.237.25;0.141073
192.26.92.30;inf
192.31.80.30;0.137801
192.33.14.30;0.126125
192.33.4.12;1.6963
192.35.51.30;0.114181
192.36.148.17;2.36619
192.41.162.30;0.0993094
192.42.93.30;0.0894287
192.43.172.30;0.183864
192.48.79.30;0.0981437
192.5.4.1;1.62301
192.5.5.241;inf
192.5.6.30;0.0870324
192.54.112.30;0.164028
192.55.83.30;0.0765977
192.58.128.30;97.7077
192.82.134.30;2.37799
193.0.14.129;9.37851
193.0.9.1;1.20381
193.0.9.10;1.17095
193.0.9.2;1.2005
193.0.9.5;1.18577
193.0.9.7;1.19075
193.0.9.9;1.19386
193.108.88.0;15.0973
193.108.88.128;18.1843
193.108.88.66;inf
193.108.91.240;inf
193.108.91.67;inf
193.221.113.53;inf
194.0.1.1;15.7452
194.0.1.11;16.7605
194.146.106.106;2.37343
196.216.169.10;0.714674
196.216.169.11;0.711272
196.216.2.1;0.723975
198.41.0.4;2.38894
198.78.199.155;0.0831628
198.78.208.155;1.15411
198.78.218.25;0.143284
199.115.158.193;195.577
199.180.180.63;1.39495
199.180.182.53;inf
199.19.53.1;0.120404
199.19.54.1;0.0963128
199.19.56.1;0.0894301
199.19.57.1;0.0768256
199.212.0.53;1.40043
199.212.0.63;inf
199.249.112.1;0.103505
199.249.120.1;0.116108
199.253.182.182;1.78414
199.253.183.183;1.79887
199.254.30.251;inf
199.254.56.251;1.41545
199.4.138.53;1.73592
199.43.134.53;1.49141
199.7.83.42;16.2515
199.7.91.13;15.3122
199.71.0.63;1.35036
2.16.40.32;inf
2.22.230.32;inf
2.22.230.67;inf
200.10.60.53;0.939934
200.7.86.53;0.978641
2001:1430:a:35::35;inf
2001:1900:2381:1f0c::1fe;0.000298229
2001:418:3f4::5;inf
2001:470:1f1d:244::44;inf
2001:4860:4802:32::6d;0.995099
2001:4860:4802:32::a;1.37405
2001:4860:4802:34::a;1.36981
2001:4860:4802:36::6d;0.775174
2001:4860:4802:36::a;inf
2001:4860:4802:38::6c;0.76833
2001:4860:4802:38::a;inf
2001:500:14:6004:ad::1;inf
2001:500:1::803f:235;0.616004
2001:500:1b::1;inf
2001:500:2d::d;7.68664
2001:500:2f::f;8.1009
2001:500:3682::12;0.501396
2001:500:3::42;8.16133
2001:500:40::1;inf
2001:500:48::1;inf
2001:500:856e::30;0.715238
2001:500:b::1;inf
2001:500:c::1;inf
2001:500:d937::30;0.823967
2001:500:e::1;inf
2001:500:f::1;0.895177
2001:501:b1f9::30;inf
2001:502:1ca1::30;0.78253
2001:502:4612::e8;1.14981
2001:502:7094::30;0.423751
2001:502:8cc::30;inf
2001:502:ad09::3;0.544107
2001:502:ad09::30;0.158935
2001:502:f3ff::10;inf
2001:503:231d::2:30;0.362851
2001:503:39c1::30;inf
2001:503:83eb::30;inf
2001:503:a83e::2:30;inf
2001:503:ba3e::2:30;0.921442
2001:503:c27::2:30;inf
2001:503:d2d::30;0.920402
2001:503:d414::30;inf
2001:503:e239::3:2;inf
2001:503:eea3::30;0.574719
2001:678:4::1;0.540566
2001:67c:1010:6::53;inf
2001:67c:1560:8001::14;0.0515881
2001:67c:1562::16;0.0516315
2001:7fd::1;4.5708
2001:7fe::53;2.0875
2001:dc3::35;1.18217
2001:dcd:1::2;8.53549
2001:dcd:2::2;1.53299
2001:dcd:3::2;3.37699
2001:dcd:4::2;3.43
202.12.27.33;1.96201
203.119.86.101;10.1342
203.119.95.53;9.4493
203.122.222.157;6.32351
203.14.129.10;inf
203.19.252.4;inf
203.206.205.83;6.98344
203.59.7.250;3.97982
203.7.149.149;5.4278
204.13.250.16;2.36078
204.13.251.16;15.2226
204.13.251.31;1769.52
204.13.251.34;16.2687
204.160.105.155;0.105961
204.48.34.10;13.2459
204.59.152.207;1.2562
204.61.216.50;inf
205.180.87.172;0.237773
205.185.216.10;0.0161999
205.185.216.42;0.277143
205.251.192.129;16.1424
205.251.192.178;0.374013
205.251.192.206;15.2932
205.251.192.27;6.42235
205.251.193.114;15.1901
205.251.193.121;1.37416
205.251.193.162;inf
205.251.193.2;0.0855402
205.251.193.71;15.9213
205.251.193.76;17.0065
205.251.194.102;4.12974
205.251.194.154;inf
205.251.194.167;0.0711085
205.251.195.137;4.60897
205.251.195.204;4.45081
205.251.195.213;4.62113
205.251.195.97;0.197644
205.251.196.236;2.29642
205.251.196.35;2.35509
205.251.196.53;2.16279
205.251.196.60;0.277369
205.251.196.85;2.27234
205.251.197.170;2.35823
205.251.197.191;0.0824211
205.251.197.26;2.36438
205.251.197.86;1.97818
205.251.198.119;0.0685929
205.251.198.233;2.34635
205.251.198.91;2.32353
205.251.199.172;inf
205.251.199.194;0.066373
205.251.199.203;0.22869
206.205.255.205;1.36182
206.205.255.222;1.35913
207.46.155.185;0.00426529
208.76.45.53;inf
208.78.71.34;15.6984
208.84.0.53;inf
208.84.2.53;inf
209.107.211.4;14.0462
209.191.163.208;0.0336384
210.176.156.35;0.00568884
210.176.156.50;0.0057371
211.29.133.32;11.22
212.67.202.2;1.08009
213.248.216.1;1.45003
216.239.32.10;2.77393
216.239.32.105;2.00542
216.239.32.106;2.03299
216.239.32.108;2.04642
216.239.32.114;2.0238
216.239.34.10;2.76979
216.239.34.114;2.75095
216.239.36.10;2.01097
216.239.38.105;1.7361
216.239.38.109;1.66577
216.239.38.110;1.73924
216.58.196.130;0.0238951
216.58.196.132;0.00294955
216.58.196.142;1.13539
216.58.199.34;0.00410812
216.58.199.42;inf
216.58.199.66;10.4425
216.58.199.74;inf
216.58.200.110;0.0145565
216.58.200.98;0.0301727
216.58.200.99;0.180576
216.58.203.100;0.0222618
216.58.203.109;0.333816
216.58.203.110;1.91714
216.58.203.99;0.00510687
218.100.43.3;4.57053
220.158.215.20;7.79182
220.233.156.30;inf
224.0.0.251;inf
224.0.0.252;inf
23.1.240.136;0.00586244
23.206.194.234;8.60045
23.211.133.66;9.14206
23.211.133.67;inf
23.211.61.67;inf
23.212.212.73;0.136392
23.213.128.12;7.80384
23.236.59.22;1.71264
23.40.73.144;0.00580022
23.40.73.224;0.00616287
23.59.163.86;0.407627
23.61.199.131;1.92985
23.61.199.194;1.91345
23.61.199.32;inf
23.61.199.67;inf
23.74.25.32;inf
23.9.187.175;0.933364
239.255.255.250;inf
2400:cb00:2049:1::a29f:1804;inf
2400:cb00:2049:1::a29f:18b3;inf
2400:cb00:2049:1::a29f:1926;inf
2400:cb00:2049:1::adf5:3b83;inf
2400:cb00:2049:1::adf5:3ba7;inf
2404:6800:4006:806::200a;0.00116395
2405:6e00:10ce:2c00:20c:29ff:fed2:b002;inf
2405:6e00:10ce:2c00:20c:29ff:feee:e07a;inf
2405:6e00:10ce:2c00:8520:4eba:6770:702a;0.0906432
2405:6e00:10ce:2c00:9064:17:85d2:57d4;0.135221
2405:6e00:10ce:2c00:a691:b1ff:fe1e:5790;0.0915242
2405:6e00:10ce:2c00:c058:dbaa:f212:a2d8;inf
255.255.255.255;2424.55
2600:1401:1::40;0.880246
2600:1401:1::41;0.78549
2600:1401:2::42;3.81781
2600:1401:2::f0;5.47213
2600:1403:11::83;inf
2600:1406:1b::41;7.83888
2600:1406:32::82;inf
2600:1406:32::c1;0.889371
2600:1406:32::c2;0.953659
2600:1408:1c::80;inf
2600:1415:11:484::611;0.000279095
2600:1415:11:493::2c1a;0.0748061
2600:1415:11:4a9::2c1a;0.109711
2600:1415:11:4ae::611;0.000117368
2600:1415:11::6848:4651;0.00851591
2600:1415:11::b854:a561;0.00664182
2600:1415:11::b854:a573;0.0066656
2600:1480:e800::c0;0.921428
2600:9000:2024:7200:1f:6523:6040:93a1;0.0554265
2600:9000:5300:1b00::1;8.27628
2600:9000:5300:6200::1;inf
2600:9000:5300:8100::1;4.90397
2600:9000:5300:9b00::1;inf
2600:9000:5300:a600::1;inf
2600:9000:5300:b200::1;inf
2600:9000:5300:ce00::1;4.45178
2600:9000:5301:200::1;7.39458
2600:9000:5301:2100::1;5.4448
2600:9000:5301:4c00::1;7.46308
2600:9000:5301:7900::1;3.77335
2600:9000:5301:a200::1;inf
2600:9000:5302:6600::1;2.28483
2600:9000:5302:7800::1;inf
2600:9000:5302:a100::1;1.76913
2600:9000:5302:a700::1;inf
2600:9000:5302:bc00::1;2.23465
2600:9000:5302:dd00::1;inf
2600:9000:5303:9100::1;2.26521
2600:9000:5303:a200::1;inf
2600:9000:5303:c700::1;1.13434
2600:9000:5303:cc00::1;2.31996
2600:9000:5303:d500::1;inf
2600:9000:5304:1e00::1;inf
2600:9000:5304:3c00::1;inf
2600:9000:5304:ec00::1;0.575776
2600:9000:5304:f300::1;0.768251
2600:9000:5305:5400::1;inf
2600:9000:5305:bf00::1;0.376013
2600:9000:5305:c300::1;inf
2600:9000:5305:cb00::1;inf
2600:9000:5305:e300::1;inf
2600:9000:5306:3d00::1;4.65357
2600:9000:5306:4500::1;2.33467
2600:9000:5306:5b00::1;inf
2600:9000:5306:7700::1;4.41468
2600:9000:5306:8b00::1;3.05741
2600:9000:5306:e900::1;inf
2600:9000:5306:eb00::1;inf
2600:9000:5307:4500::1;1.4599
2600:9000:5307:8600::1;inf
2600:9000:5307:c200::1;inf
2600:9000:5307:cb00::1;2.08043
2603:1061::4;inf
2603:1061::c9;0.740875
2606:2800:147:120f:30c:1ba0:fc6:265a;0.000171617
2606:2800:147:120f:30c:1ba0:fc6:3000;0.0388929
2606:2800:147:120f:30c:1ba0:fc6:3001;0.0101715
2606:2800:1::5;inf
2606:2800:1::6;1.1778
2606:2800:3::5;6.85322
2606:2800:3::6;1.76026
2606:2800:c::6;1.06141
2606:2800:e::5;8.14573
2606:2800:e::6;inf
2610:a1:1014::10;inf
2610:a1:1015::e8;0.538328
2610:a1:1017::e8;inf
2620:0:30::53;4.89955
2620:0:32::53;inf
2620:0:34::53;inf
2620:0:37::53;0.843247
2620:1ec:8ec::4;inf
2620:1ec:8ec::c9;0.798656
2620:1ec:bda::4;0.766183
2620:1ec:bda::c9;inf
27.124.125.250;3.68601
27.124.125.252;2.7591
27.50.65.23;1.42692
2a01:111:2003::50;0.0605458
2a01:111:2003::52;0.0951799
2a01:111:4000::4;inf
2a01:111:4000::c9;2.59469
2a01:111:f307:1790::f001:7a5;0.00795629
2a01:618:404::1;inf
2a01:8840:9f::17;0.72626
2a01:8840:a0::17;0.782838
2a01:8840:be::1;0.158876
2a01:8840:bf::1;inf
2a01:8840:c0::1;5.35145
3.0.157.10;0.010431
3.95.104.195;0.0459403
34.192.232.20;0.171579
34.196.120.233;0.107542
34.199.221.180;0.287369
34.199.99.233;0.30127
34.202.143.252;0.0757167
34.209.222.186;0.00578475
34.209.31.216;0.00577072
34.212.119.231;0.156955
34.212.240.230;0.00238712
34.212.55.103;0.0104676
34.213.135.138;0.0102466
34.214.89.204;inf
34.215.39.189;0.0162944
34.215.51.80;0.0104149
34.216.134.104;0.0190272
34.217.4.5;inf
34.218.159.169;0.0193123
34.223.203.249;0.15698
34.223.207.155;0.0104191
34.226.13.209;0.129589
34.230.157.88;inf
34.236.82.205;0.283614
34.243.21.190;0.518294
34.251.59.153;0.0103269
35.156.66.156;1.06474
35.160.231.181;inf
35.160.78.190;0.0105067
35.161.33.236;0.00396791
35.164.82.230;0.0191613
35.203.66.107;0.00383155
35.243.100.98;0.0095075
35.244.179.255;inf
37.209.192.2;14.6819
37.209.194.2;13.8181
37.209.196.2;7.75686
37.209.198.2;9.0268
38.67.14.234;0.00571717
4.23.46.155;0.0913526
4.26.227.27;0.102466
4.27.16.155;0.0958248
40.77.226.250;inf
40.77.232.95;0.408023
40.81.30.101;0.0171217
40.83.74.46;0.557904
40.90.189.152;0.580367
40.90.190.179;0.626586
43.230.48.1;15.1411
46.51.222.134;0.166674
52.10.42.204;0.0103225
52.11.124.117;0.373714
52.114.128.10;0.390742
52.114.128.44;0.389439
52.114.132.73;0.325536
52.114.158.91;728.583
52.114.32.7;0.265577
52.114.6.47;0.491376
52.114.74.45;0.316774
52.114.76.35;0.277586
52.114.88.20;0.246251
52.114.88.29;0.28182
52.139.250.253;0.650707
52.147.9.175;3.39742
52.175.39.99;0.59255
52.196.227.95;0.00372118
52.198.169.189;0.0497447
52.201.27.16;0.123128
52.216.145.179;0.0898129
52.220.64.216;0.00381428
52.229.207.60;0.0856348
52.230.7.59;0.00030203
52.230.84.0;0.000265392
52.230.84.217;9.29786e-05
52.24.47.144;0.0104657
52.24.56.107;0.0311324
52.255.57.151;1.4034
52.26.235.130;inf
52.27.227.223;0.0058085
52.27.23.108;0.0104063
52.28.231.150;inf
52.32.141.83;0.0103615
52.32.77.100;0.0192597
52.33.113.226;0.0103455
52.34.226.199;0.00580549
52.35.21.241;0.0104248
52.35.215.194;inf
52.36.161.78;0.0103646
52.36.71.24;0.0104848
52.37.53.14;0.0104186
52.38.167.67;0.0103164
52.39.124.29;0.00575475
52.39.195.123;0.0104721
52.39.84.73;0.00578052
52.40.98.101;0.00238863
52.41.224.214;0.0130614
52.42.122.34;0.0104141
52.42.232.148;0.0103491
52.42.83.187;0.0104922
52.43.40.243;0.00793051
52.43.79.30;0.0168362
52.43.91.152;0.0103326
52.59.177.21;0.598207
52.62.168.95;0.00385194
52.62.249.49;0.637569
52.64.161.41;0.00916144
52.64.33.108;0.00384539
52.69.100.163;0.0195672
52.77.85.24;0.01038
52.77.95.52;0.00382488
52.88.71.233;0.509817
52.88.72.192;inf
52.89.173.114;0.0104912
52.89.179.237;0.010509
52.89.38.17;0.0105176
52.9.169.207;0.17158
52.9.74.99;0.010356
52.94.232.32;0.00966978
54.148.123.234;inf
54.187.116.27;inf
54.187.144.104;inf
54.187.176.55;0.157196
54.201.6.28;0.0104988
54.230.245.173;0.00927933
54.230.245.204;0.0948757
54.230.245.222;0.00573591
54.230.84.198;0.378566
54.230.84.22;0.541457
54.68.141.132;0.0104592
54.69.236.62;1.51082
54.69.84.189;0.00123072
57.68.127.194;1.37602
58.65.254.73;1.88001
60.254.148.72;inf
60.254.148.81;inf
61.68.38.238;3.86491
61.9.129.198;9.26003
64.251.31.177;1.38421
64.4.48.201;1.64537
64.4.48.4;1.67609
64.91.238.144;0.00382174
65.22.160.17;1.50898
65.22.197.1;12.1026
65.22.198.1;inf
65.22.199.1;8.17263
65.55.117.41;1.73642
66.155.71.150;0.0685735
69.36.145.33;1.79694
72.21.80.5;2.39817
72.246.46.32;inf
72.246.46.67;0.0864684
72.34.250.78;0.145756
74.125.109.8;0.00384103
74.125.171.136;0.00214486
74.125.200.154;0.0205599
74.125.200.156;0.0218867
8.253.182.15;0.186752
8.253.92.27;0.099307
8.254.92.155;1.09374
8.26.197.27;0.128194
8.26.204.25;0.122097
8.27.235.155;0.0757261
8.27.81.27;1.37918
8.43.85.14;inf
8.8.8.8;2.76433
84.53.139.129;1.34518
84.53.139.64;inf
88.221.81.192;2.66833
91.189.89.199;1.12092
91.189.91.139;inf
91.189.91.157;1.26475
91.189.92.19;0.153066
91.189.92.20;0.012229
91.189.92.38;0.0108214
91.189.92.41;inf
91.189.94.173;1.10774
91.189.95.3;inf
95.100.168.193;1.59088
95.100.168.32;inf
95.100.168.67;0.266144
95.100.173.32;inf
95.100.173.67;inf
95.100.174.35;inf
95.100.175.32;inf
95.101.36.32;inf
96.7.49.129;2.38754
96.7.49.32;inf
96.7.49.66;inf
96.7.49.67;inf
96.7.50.32;inf
99.84.138.128;0.983776
fe80::1087:c341:7263:ead3;0.00951864
fe80::343b:2cf:e9fb:6570;1.37092
fe80::601f:9cde:4832:2f3f;0.413941
fe80::76:ad3e:1329:a7fd;inf
fe80::8520:4eba:6770:702a;inf
fe80::855:e4ef:de26:7aca;0.0150849
fe80::e4a6:b91f:48f3:ac01;0.844669
fe80::ee1f:72ff:fef1:286d;0.00924703
fe80::f554:8774:9968:b60b;inf
fe80::ffff:ffff:ffff;inf
ff02::1:3;inf
ff02::2;inf
ff02::fb;inf
